id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
1051;get_data_voting_area;requests;1598457749.3988764;-0.04285287857055664;https://www.kmdvalg.dk/fv/2019/F304250004.htm;https://www.kmdvalg.dk/fv/2019/F304250004.htm;50447;200;True;
1052;get_data_voting_area;requests;1598457750.1935508;-0.03299117088317871;https://www.kmdvalg.dk/fv/2019/F304250005.htm;https://www.kmdvalg.dk/fv/2019/F304250005.htm;50475;200;True;
1053;get_data_voting_area;requests;1598457751.0156283;-0.05632972717285156;https://www.kmdvalg.dk/fv/2019/F304250006.htm;https://www.kmdvalg.dk/fv/2019/F304250006.htm;50451;200;True;
1054;get_data_voting_area;requests;1598457751.8635316;-0.0358731746673584;https://www.kmdvalg.dk/fv/2019/F304260001.htm;https://www.kmdvalg.dk/fv/2019/F304260001.htm;50432;200;True;
1055;get_data_voting_area;requests;1598457752.6855724;-0.08377766609191895;https://www.kmdvalg.dk/fv/2019/F304260002.htm;https://www.kmdvalg.dk/fv/2019/F304260002.htm;50418;200;True;
1056;get_data_voting_area;requests;1598457753.5790052;-0.03890204429626465;https://www.kmdvalg.dk/fv/2019/F304260003.htm;https://www.kmdvalg.dk/fv/2019/F304260003.htm;50430;200;True;
1057;get_data_voting_area;requests;1598457754.4337344;-0.029384851455688477;https://www.kmdvalg.dk/fv/2019/F304260004.htm;https://www.kmdvalg.dk/fv/2019/F304260004.htm;50462;200;True;
1058;get_data_voting_area;requests;1598457755.277959;-0.03400611877441406;https://www.kmdvalg.dk/fv/2019/F304260005.htm;https://www.kmdvalg.dk/fv/2019/F304260005.htm;50401;200;True;
1059;get_data_voting_area;requests;1598457756.1385086;-0.03597402572631836;https://www.kmdvalg.dk/fv/2019/F301217001.htm;https://www.kmdvalg.dk/fv/2019/F301217001.htm;50472;200;True;
1060;get_data_voting_area;requests;1598457757.0220203;-0.058521270751953125;https://www.kmdvalg.dk/fv/2019/F301217002.htm;https://www.kmdvalg.dk/fv/2019/F301217002.htm;50460;200;True;
1061;get_data_voting_area;requests;1598457757.9453619;-0.04021263122558594;https://www.kmdvalg.dk/fv/2019/F301217003.htm;https://www.kmdvalg.dk/fv/2019/F301217003.htm;50466;200;True;
1062;get_data_voting_area;requests;1598457758.8469224;-0.06083488464355469;https://www.kmdvalg.dk/fv/2019/F301217004.htm;https://www.kmdvalg.dk/fv/2019/F301217004.htm;50417;200;True;
1063;get_data_voting_area;requests;1598457759.7386057;-0.05037689208984375;https://www.kmdvalg.dk/fv/2019/F301217005.htm;https://www.kmdvalg.dk/fv/2019/F301217005.htm;50488;200;True;
1064;get_data_voting_area;requests;1598457760.8691905;-0.04686331748962402;https://www.kmdvalg.dk/fv/2019/F301217006.htm;https://www.kmdvalg.dk/fv/2019/F301217006.htm;50418;200;True;
1065;get_data_voting_area;requests;1598457761.8302195;-0.02924799919128418;https://www.kmdvalg.dk/fv/2019/F301217007.htm;https://www.kmdvalg.dk/fv/2019/F301217007.htm;50411;200;True;
1066;get_data_voting_area;requests;1598457762.7485201;-0.03789997100830078;https://www.kmdvalg.dk/fv/2019/F301217008.htm;https://www.kmdvalg.dk/fv/2019/F301217008.htm;50461;200;True;
1067;get_data_voting_area;requests;1598457763.6546397;-0.05684375762939453;https://www.kmdvalg.dk/fv/2019/F301217009.htm;https://www.kmdvalg.dk/fv/2019/F301217009.htm;50438;200;True;
1069;get_data_voting_area;requests;1598457765.3717964;-0.050255537033081055;https://www.kmdvalg.dk/fv/2019/F301217011.htm;https://www.kmdvalg.dk/fv/2019/F301217011.htm;50444;200;True;
1070;get_data_voting_area;requests;1598457766.2366126;-0.03226304054260254;https://www.kmdvalg.dk/fv/2019/F303219001.htm;https://www.kmdvalg.dk/fv/2019/F303219001.htm;50475;200;True;
1071;get_data_voting_area;requests;1598457767.0557158;-0.039919376373291016;https://www.kmdvalg.dk/fv/2019/F303219002.htm;https://www.kmdvalg.dk/fv/2019/F303219002.htm;50482;200;True;
1072;get_data_voting_area;requests;1598457768.0009618;-0.06427741050720215;https://www.kmdvalg.dk/fv/2019/F303219003.htm;https://www.kmdvalg.dk/fv/2019/F303219003.htm;50407;200;True;
1073;get_data_voting_area;requests;1598457768.9140773;-0.05309891700744629;https://www.kmdvalg.dk/fv/2019/F303219004.htm;https://www.kmdvalg.dk/fv/2019/F303219004.htm;50405;200;True;
1074;get_data_voting_area;requests;1598457769.779225;-0.051854848861694336;https://www.kmdvalg.dk/fv/2019/F303219005.htm;https://www.kmdvalg.dk/fv/2019/F303219005.htm;50450;200;True;
1075;get_data_voting_area;requests;1598457770.5962903;-0.060996294021606445;https://www.kmdvalg.dk/fv/2019/F303219006.htm;https://www.kmdvalg.dk/fv/2019/F303219006.htm;50438;200;True;
1076;get_data_voting_area;requests;1598457771.44916;-0.04881000518798828;https://www.kmdvalg.dk/fv/2019/F303219007.htm;https://www.kmdvalg.dk/fv/2019/F303219007.htm;50436;200;True;
1077;get_data_voting_area;requests;1598457772.379977;-0.030487775802612305;https://www.kmdvalg.dk/fv/2019/F303219008.htm;https://www.kmdvalg.dk/fv/2019/F303219008.htm;50394;200;True;
1078;get_data_voting_area;requests;1598457773.1737337;-0.05296754837036133;https://www.kmdvalg.dk/fv/2019/F303219009.htm;https://www.kmdvalg.dk/fv/2019/F303219009.htm;50502;200;True;
1079;get_data_voting_area;requests;1598457774.1208267;-0.0433042049407959;https://www.kmdvalg.dk/fv/2019/F303219010.htm;https://www.kmdvalg.dk/fv/2019/F303219010.htm;50513;200;True;
1080;get_data_voting_area;requests;1598457775.0781791;-0.049283742904663086;https://www.kmdvalg.dk/fv/2019/F303219011.htm;https://www.kmdvalg.dk/fv/2019/F303219011.htm;50429;200;True;
1081;get_data_voting_area;requests;1598457775.9186358;-0.035294294357299805;https://www.kmdvalg.dk/fv/2019/F303219012.htm;https://www.kmdvalg.dk/fv/2019/F303219012.htm;50461;200;True;
1082;get_data_voting_area;requests;1598457776.8853016;-0.06547951698303223;https://www.kmdvalg.dk/fv/2019/F303219013.htm;https://www.kmdvalg.dk/fv/2019/F303219013.htm;50366;200;True;
1083;get_data_voting_area;requests;1598457777.7030375;-0.08477091789245605;https://www.kmdvalg.dk/fv/2019/F303219014.htm;https://www.kmdvalg.dk/fv/2019/F303219014.htm;50420;200;True;
1084;get_data_voting_area;requests;1598457778.5449703;-0.05490374565124512;https://www.kmdvalg.dk/fv/2019/F303270001.htm;https://www.kmdvalg.dk/fv/2019/F303270001.htm;50439;200;True;
1085;get_data_voting_area;requests;1598457779.532239;-0.061495065689086914;https://www.kmdvalg.dk/fv/2019/F303270002.htm;https://www.kmdvalg.dk/fv/2019/F303270002.htm;50450;200;True;
1086;get_data_voting_area;requests;1598457780.5462844;-0.0513153076171875;https://www.kmdvalg.dk/fv/2019/F303270003.htm;https://www.kmdvalg.dk/fv/2019/F303270003.htm;50307;200;True;
1087;get_data_voting_area;requests;1598457781.382327;-0.02293848991394043;https://www.kmdvalg.dk/fv/2019/F303270004.htm;https://www.kmdvalg.dk/fv/2019/F303270004.htm;50420;200;True;
1088;get_data_voting_area;requests;1598457782.1832755;-0.04588890075683594;https://www.kmdvalg.dk/fv/2019/F303270005.htm;https://www.kmdvalg.dk/fv/2019/F303270005.htm;50403;200;True;
1089;get_data_voting_area;requests;1598457783.1247158;-0.02592945098876953;https://www.kmdvalg.dk/fv/2019/F303270006.htm;https://www.kmdvalg.dk/fv/2019/F303270006.htm;50431;200;True;
1090;get_data_voting_area;requests;1598457783.963012;-0.021943330764770508;https://www.kmdvalg.dk/fv/2019/F303270007.htm;https://www.kmdvalg.dk/fv/2019/F303270007.htm;50393;200;True;
1091;get_data_voting_area;requests;1598457784.7569413;-0.03432631492614746;https://www.kmdvalg.dk/fv/2019/F303270008.htm;https://www.kmdvalg.dk/fv/2019/F303270008.htm;50427;200;True;
1092;get_data_voting_area;requests;1598457785.6991124;-0.04226326942443848;https://www.kmdvalg.dk/fv/2019/F303270009.htm;https://www.kmdvalg.dk/fv/2019/F303270009.htm;50371;200;True;
1093;get_data_voting_area;requests;1598457786.6251495;-0.06383252143859863;https://www.kmdvalg.dk/fv/2019/F303270010.htm;https://www.kmdvalg.dk/fv/2019/F303270010.htm;50423;200;True;
1094;get_data_voting_area;requests;1598457787.514866;-0.04288506507873535;https://www.kmdvalg.dk/fv/2019/F303270011.htm;https://www.kmdvalg.dk/fv/2019/F303270011.htm;50401;200;True;
1095;get_data_voting_area;requests;1598457788.4761813;-0.06185436248779297;https://www.kmdvalg.dk/fv/2019/F303270012.htm;https://www.kmdvalg.dk/fv/2019/F303270012.htm;50426;200;True;
1096;get_data_voting_area;requests;1598457789.327467;-0.03991198539733887;https://www.kmdvalg.dk/fv/2019/F306201001.htm;https://www.kmdvalg.dk/fv/2019/F306201001.htm;50404;200;True;
1097;get_data_voting_area;requests;1598457790.2665362;-0.03601264953613281;https://www.kmdvalg.dk/fv/2019/F306201002.htm;https://www.kmdvalg.dk/fv/2019/F306201002.htm;50443;200;True;
1098;get_data_voting_area;requests;1598457791.1378012;-0.030023574829101562;https://www.kmdvalg.dk/fv/2019/F306201003.htm;https://www.kmdvalg.dk/fv/2019/F306201003.htm;50431;200;True;
1099;get_data_voting_area;requests;1598457791.9638052;-0.04808306694030762;https://www.kmdvalg.dk/fv/2019/F306201004.htm;https://www.kmdvalg.dk/fv/2019/F306201004.htm;50443;200;True;
1100;get_data_voting_area;requests;1598457792.9289708;-0.07583737373352051;https://www.kmdvalg.dk/fv/2019/F306201005.htm;https://www.kmdvalg.dk/fv/2019/F306201005.htm;50419;200;True;
1101;get_data_voting_area;requests;1598457793.8752549;-0.041097164154052734;https://www.kmdvalg.dk/fv/2019/F306230001.htm;https://www.kmdvalg.dk/fv/2019/F306230001.htm;50454;200;True;
1102;get_data_voting_area;requests;1598457794.8701715;-0.02493119239807129;https://www.kmdvalg.dk/fv/2019/F306230003.htm;https://www.kmdvalg.dk/fv/2019/F306230003.htm;50426;200;True;
1103;get_data_voting_area;requests;1598457795.7095559;-0.08161520957946777;https://www.kmdvalg.dk/fv/2019/F306230004.htm;https://www.kmdvalg.dk/fv/2019/F306230004.htm;50419;200;True;
1104;get_data_voting_area;requests;1598457796.6538863;-0.06809139251708984;https://www.kmdvalg.dk/fv/2019/F306230005.htm;https://www.kmdvalg.dk/fv/2019/F306230005.htm;50432;200;True;
1105;get_data_voting_area;requests;1598457797.594479;-0.031054019927978516;https://www.kmdvalg.dk/fv/2019/F306230006.htm;https://www.kmdvalg.dk/fv/2019/F306230006.htm;50425;200;True;
1106;get_data_voting_area;requests;1598457798.5203469;-0.051550865173339844;https://www.kmdvalg.dk/fv/2019/F306230007.htm;https://www.kmdvalg.dk/fv/2019/F306230007.htm;50449;200;True;
1107;get_data_voting_area;requests;1598457799.3703601;-0.04387712478637695;https://www.kmdvalg.dk/fv/2019/F306230008.htm;https://www.kmdvalg.dk/fv/2019/F306230008.htm;50436;200;True;
1108;get_data_voting_area;requests;1598457800.2885444;-0.027774810791015625;https://www.kmdvalg.dk/fv/2019/F306230009.htm;https://www.kmdvalg.dk/fv/2019/F306230009.htm;50388;200;True;
1109;get_data_voting_area;requests;1598457801.2375643;-0.03116917610168457;https://www.kmdvalg.dk/fv/2019/F306230010.htm;https://www.kmdvalg.dk/fv/2019/F306230010.htm;50441;200;True;
1110;get_data_voting_area;requests;1598457802.0862262;-0.05280613899230957;https://www.kmdvalg.dk/fv/2019/F208151001.htm;https://www.kmdvalg.dk/fv/2019/F208151001.htm;50442;200;True;
1111;get_data_voting_area;requests;1598457803.0366724;-0.04502987861633301;https://www.kmdvalg.dk/fv/2019/F208151002.htm;https://www.kmdvalg.dk/fv/2019/F208151002.htm;50509;200;True;
1112;get_data_voting_area;requests;1598457803.992555;-0.04189157485961914;https://www.kmdvalg.dk/fv/2019/F208151003.htm;https://www.kmdvalg.dk/fv/2019/F208151003.htm;50478;200;True;
1114;get_data_voting_area;requests;1598457805.8325014;-0.04865837097167969;https://www.kmdvalg.dk/fv/2019/F208151005.htm;https://www.kmdvalg.dk/fv/2019/F208151005.htm;50452;200;True;
1115;get_data_voting_area;requests;1598457806.8365996;-0.058048248291015625;https://www.kmdvalg.dk/fv/2019/F208151006.htm;https://www.kmdvalg.dk/fv/2019/F208151006.htm;50511;200;True;
1116;get_data_voting_area;requests;1598457807.8443718;-0.05631136894226074;https://www.kmdvalg.dk/fv/2019/F208151008.htm;https://www.kmdvalg.dk/fv/2019/F208151008.htm;50433;200;True;
1117;get_data_voting_area;requests;1598457808.6783686;-0.05053830146789551;https://www.kmdvalg.dk/fv/2019/F208151009.htm;https://www.kmdvalg.dk/fv/2019/F208151009.htm;50462;200;True;
1118;get_data_voting_area;requests;1598457809.5682952;-0.05385279655456543;https://www.kmdvalg.dk/fv/2019/F208151010.htm;https://www.kmdvalg.dk/fv/2019/F208151010.htm;50439;200;True;
1119;get_data_voting_area;requests;1598457810.4773974;-0.04909324645996094;https://www.kmdvalg.dk/fv/2019/F208161001.htm;https://www.kmdvalg.dk/fv/2019/F208161001.htm;50448;200;True;
1120;get_data_voting_area;requests;1598457811.4463503;-0.038896799087524414;https://www.kmdvalg.dk/fv/2019/F208161002.htm;https://www.kmdvalg.dk/fv/2019/F208161002.htm;50415;200;True;
1121;get_data_voting_area;requests;1598457812.287415;-0.04089641571044922;https://www.kmdvalg.dk/fv/2019/F208161003.htm;https://www.kmdvalg.dk/fv/2019/F208161003.htm;50447;200;True;
