kommunekod;objectid;id_lokalid;afstemni00;kmd_name;municipality;refs
760;1298893;703690;Borris Hallen;Borris;Ringkøbing-Skjern Kommune;F911760025.htm
760;1298879;706584;Faster Aktivitetshus;Faster;Ringkøbing-Skjern Kommune;F911760026.htm
760;1298895;712306;Hee Gl. Stationsbygning;Hee;Ringkøbing-Skjern Kommune;F911760016.htm
760;1298957;706404;Holmsland Idræts- og Kulturcenter;Holmsland;Ringkøbing-Skjern Kommune;F911760002.htm
760;1298875;711192;Hotel Smedegaarden;Lem;Ringkøbing-Skjern Kommune;F911760021.htm
760;1298897;706524;Hoven Hallen;Hoven;Ringkøbing-Skjern Kommune;F911760003.htm
760;1298915;712176;Hvide Sande Bibliotek;Hvide Sande;Ringkøbing-Skjern Kommune;F911760010.htm
760;1298813;706590;Højmark Forsamlingshus;Højmark;Ringkøbing-Skjern Kommune;F911760020.htm
760;1298953;709756;Kernen;Ølstrup;Ringkøbing-Skjern Kommune;F911760013.htm
760;1298887;703696;Lyne Kro & Hotel;Lyne;Ringkøbing-Skjern Kommune;F911760005.htm
760;1298917;712292;Nr. Vium Sports- og Kulturcenter;Nr.Vium;Ringkøbing-Skjern Kommune;F911760031.htm
760;1298885;711186;Ringkøbing-Skjern Kulturcenter;Skjern;Ringkøbing-Skjern Kommune;F911760024.htm
760;1298883;705180;"ROFI-Centret; Hal B";Ringkøbing;Ringkøbing-Skjern Kommune;F911760014.htm
760;1298877;703702;Rækker Mølle Hallen;Rækker Mølle;Ringkøbing-Skjern Kommune;F911760027.htm
760;1298873;706466;Sdr. Bork Forsamlingshus;Bork;Ringkøbing-Skjern Kommune;F911760008.htm
760;1298919;703684;Spjald Hallen;Spjald;Ringkøbing-Skjern Kommune;F911760035.htm
760;1298807;709750;Stadil Forsamlingshus;Stadil;Ringkøbing-Skjern Kommune;F911760019.htm
760;1298947;709682;Stauning Sognegård;Stauning;Ringkøbing-Skjern Kommune;F911760028.htm
760;1298949;707956;"Tarm Idrætscenter; Hal A";Tarm;Ringkøbing-Skjern Kommune;F911760001.htm
760;1298889;706568;Tim Hallens Kantine;Tim;Ringkøbing-Skjern Kommune;F911760022.htm
760;1298809;707950;Troldhede Kultur- og Idrætscenter;Troldhede;Ringkøbing-Skjern Kommune;F911760032.htm
760;1298891;706556;Velling Forsamlingshus;Velling;Ringkøbing-Skjern Kommune;F911760012.htm
760;1298951;711210;Vorgod Forsamlingshus;Vorgod-Barde;Ringkøbing-Skjern Kommune;F911760033.htm
760;1298819;703622;Vostrup Fælleshus;Lønborg;Ringkøbing-Skjern Kommune;F911760009.htm
760;1298811;706530;Westergaards Hotel;Videbæk;Ringkøbing-Skjern Kommune;F911760030.htm
329;1290895;703050;Benløsehallen;Benløse;Ringsted Kommune;F511329004.htm
329;1290899;703062;Bringstrup Forsamlingshus;Bringstrup;Ringsted Kommune;F511329002.htm
329;1290897;704618;Dagmarskolen;Ringsted Dagmarskolen;Ringsted Kommune;F511329006.htm
329;1290905;711816;Forsamlingshuset -Frem-;Haraldsted;Ringsted Kommune;F511329005.htm
329;1290917;710650;Jystrup Aktivitetshus;Jystrup;Ringsted Kommune;F511329008.htm
329;1290901;709042;Kværkeby Friskole;Kværkeby;Ringsted Kommune;F511329009.htm
329;1290903;710656;Landsbyhuset Gyrstinge;Gyrstinge;Ringsted Kommune;F511329003.htm
329;1290893;711810;Nordrup Forsamlingshus;Nordrup;Ringsted Kommune;F511329012.htm
329;1290909;711804;Ringsted Kongrescenter;Ringsted Nørretorv;Ringsted Kommune;F511329001.htm
329;1290907;707472;Sneslev Forsamlingshus;Sneslev;Ringsted Kommune;F511329011.htm
329;1290911;706072;Vetterslev-Høm Forsamlingshus;Vetterslev;Ringsted Kommune;F511329010.htm
329;1290913;704612;Vigersted Forsamlingshus;Vigersted;Ringsted Kommune;F511329013.htm
329;1290915;703056;Ørslev Kulturhus;Ørslev;Ringsted Kommune;F511329014.htm
265;1301029;710404;Baunehøjskolen;Baunehøj;Roskilde Kommune;F508265015.htm
265;1301065;704390;"Dåstrup Skole; HALLEN";Dåstrup;Roskilde Kommune;F508265020.htm
265;1301085;707314;Gadstrup Skole;Gadstrup;Roskilde Kommune;F508265016.htm
265;1301095;704320;Gundsølillehallen;Gundsølille;Roskilde Kommune;F508265011.htm
265;1301087;711686;Gundsømagle Forsamlingshus;Gundsømagle;Roskilde Kommune;F508265014.htm
265;1306654;710476;"Hedegårdenes Skole; INDGANG B";Hedegårdene;Roskilde Kommune;F508265004.htm
265;1301081;702794;Himmelev Hallen;Himmelev;Roskilde Kommune;F508265006.htm
265;1301057;704358;Jyllingehallen;Jyllinge;Roskilde Kommune;F508265013.htm
265;1301083;708806;Klostermarksskolen;Klostermarken;Roskilde Kommune;F508265002.htm
265;1301097;705900;Lynghøjhallen;Svogerslev;Roskilde Kommune;F508265007.htm
265;1301071;704350;Sct.Jørgens Skole;Sankt Jørgen;Roskilde Kommune;F508265003.htm
265;1301023;707284;Skt. Josefs Skole - Hallen;Roskilde Bymidte;Roskilde Kommune;F508265001.htm
265;1301025;707332;Snoldelev Sognegård;Snoldelev;Roskilde Kommune;F508265018.htm
265;1306662;704402;Trekronerskolen;Trekroner;Roskilde Kommune;F508265021.htm
265;1301061;707326;Viby Kro;Viby;Roskilde Kommune;F508265017.htm
265;1301059;704396;Vindinge Skole;Vindinge;Roskilde Kommune;F508265008.htm
265;1301099;711680;Vor Frue Skole;Vor Frue;Roskilde Kommune;F508265009.htm
265;1301063;711710;Æblehavens Beboerhus;Æblehaven;Roskilde Kommune;F508265010.htm
265;1301073;704378;Østervangsskolen;Østervang;Roskilde Kommune;F508265005.htm
230;1291903;711588;Birkerød Skole;Birkerød;Rudersdal Kommune;F306230001.htm
230;1292075;704274;Ny Holte Skole;Ny Holte;Rudersdal Kommune;F306230003.htm
230;1291905;702734;Nærum Skole;Nærum;Rudersdal Kommune;F306230004.htm
230;1291751;702728;Sjælsøskolen;Sjælsø;Rudersdal Kommune;F306230005.htm
230;1292073;705784;Skovlyskolen;Skovly;Rudersdal Kommune;F306230006.htm
230;1292097;707194;Toftevangskolen;Toftevang;Rudersdal Kommune;F306230007.htm
230;1292301;708708;Trørødskolen;Trørød;Rudersdal Kommune;F306230008.htm
230;1291919;701142;Vangeboskolen;Vangebo;Rudersdal Kommune;F306230009.htm
230;1291855;710334;Vedbæk Skole;Vedbæk;Rudersdal Kommune;F306230010.htm
175;1291651;706324;Islev Skole;Islev;Rødovre Kommune;F204175006.htm
175;1292069;724738;Milestedet;Milestedet;Rødovre Kommune;F204175007.htm
175;1291613;707822;Plejehjemmet Ørbygård;Ørbygård;Rødovre Kommune;F204175001.htm
175;1291975;705066;Rødovre Skole;Rødovre;Rødovre Kommune;F204175003.htm
175;1292063;709566;Rødovrehallen;Rødovrehallen;Rødovre Kommune;F204175005.htm
175;1291785;705072;Tinderhøj Skole;Tinderhøj;Rødovre Kommune;F204175002.htm
175;1291937;707814;Valhøj Skole;Valhøj;Rødovre Kommune;F204175004.htm
741;1298632;709154;Samsø Hallen;Tranebjerg;Samsø Kommune;F809741001.htm
741;1298546;704790;Stay By Stage (tidl.Nordby Kro);Nordby;Samsø Kommune;F809741002.htm
740;1289844;702046;Alderslysthallen;Alderslyst;Silkeborg Kommune;F906740028.htm
740;1289890;708400;Ans Idræts- og Kulturcenter;Ans;Silkeborg Kommune;F905740001.htm
740;1289869;711260;Arena Midt;Kjellerup;Silkeborg Kommune;F905740007.htm
740;1351989;709850;Balleskolens Hal;Balle;Silkeborg Kommune;F906740021.htm
740;1289846;700802;"Bryrup Skole; Aulaen";Bryrup;Silkeborg Kommune;F906740022.htm
740;1289834;706686;Buskelundhallen;Buskelund;Silkeborg Kommune;F906740023.htm
740;1289883;700814;Funderhallen;Funder;Silkeborg Kommune;F905740002.htm
740;1289867;709876;Gjern Kultur- og Idrætscenter;Gjern;Silkeborg Kommune;F905740004.htm
740;1289836;706692;Gjessø Skole;Gjessø;Silkeborg Kommune;F906740024.htm
740;1289855;711288;Grauballe Forum;Grauballe;Silkeborg Kommune;F905740005.htm
740;1351885;711296;Gødvadhallen;Gødvad;Silkeborg Kommune;F905740006.htm
740;1289892;702052;Hjøllundhallen;Hjøllund;Silkeborg Kommune;F906740025.htm
740;1351886;706680;"JYSK arena; Hal A";Jysk Arena;Silkeborg Kommune;F906740029.htm
740;1289848;711222;"Kragelund Skole; Aulaen";Kragelund;Silkeborg Kommune;F905740008.htm
740;1289830;709856;Langsøhallen;Langsøskolen;Silkeborg Kommune;F906740026.htm
740;1289861;711254;Lemming Forsamlingshus;Lemming;Silkeborg Kommune;F905740009.htm
740;1289840;711272;Linå Forsamlingshus;Linå;Silkeborg Kommune;F905740010.htm
740;1289832;702040;"Lysbro Uddannelsescenter; Gymnastiksal";Lysbro;Silkeborg Kommune;F906740027.htm
740;1289850;705410;Multihuset;Sejs;Silkeborg Kommune;F905740013.htm
740;1289871;700766;Resenbrohallen;Resenbro;Silkeborg Kommune;F905740011.htm
740;1351990;706706;Sejling Forsamlingshus;Sejling;Silkeborg Kommune;F905740012.htm
740;1289859;709870;Sjørslev Sognegård;Sjørslev;Silkeborg Kommune;F905740014.htm
740;1289885;705416;Skovhuset;Fårvang;Silkeborg Kommune;F905740003.htm
740;1289877;702058;Sorring Forsamlingshus;Sorring;Silkeborg Kommune;F905740015.htm
740;1306666;703820;Thorning Forsamlingshus;Thorning;Silkeborg Kommune;F905740016.htm
740;1289842;700790;"Toftebjerg; Them Bibliotek og Medborgerhus";Them;Silkeborg Kommune;F906740030.htm
740;1289879;711242;Vestergadehallen;Vestergadehallen;Silkeborg Kommune;F906740031.htm
740;1289852;708382;Vinderslev Forsamlingshus;Vinderslev;Silkeborg Kommune;F905740017.htm
740;1289881;700796;"Virklund Fritidscenter; Hal 2";Virklund;Silkeborg Kommune;F906740032.htm
740;1289863;705446;Voel Forsamlingshus;Voel;Silkeborg Kommune;F905740018.htm
746;1276977;700784;Ejer Bavnehøj Skolen;Ejer Bavnehøj;Skanderborg Kommune;F809746001.htm
746;1275822;702022;Galten Hallen;Galten;Skanderborg Kommune;F809746002.htm
746;1275823;702034;Gl. Rye Skole;Gl. Rye;Skanderborg Kommune;F809746003.htm
746;1276041;709844;Hørning Hallen;Hørning;Skanderborg Kommune;F809746004.htm
746;1277024;702028;Låsby Hallen;Låsby;Skanderborg Kommune;F809746005.htm
746;1275543;700778;Morten Børup Hallen;Morten Børup;Skanderborg Kommune;F809746006.htm
746;1278154;711236;Niels Ebbesen Skolen;Niels Ebbesen;Skanderborg Kommune;F809746007.htm
746;1277607;703790;Ry Hallen;Ry;Skanderborg Kommune;F809746008.htm
746;1278045;708370;Skovby Hallen;Skovby;Skanderborg Kommune;F809746009.htm
746;1278259;703796;Stilling Hallen;Stilling;Skanderborg Kommune;F809746010.htm
746;1277659;706674;"Stjær Skole; Aulaen";Stjær;Skanderborg Kommune;F809746011.htm
746;1277418;709838;"Virring Skole; Hallen";Virring;Skanderborg Kommune;F809746012.htm
779;1295386;702436;Brårup Hallen;Brårup;Skive Kommune;F902779003.htm
779;1295438;710214;Durup Hallen;Durup;Skive Kommune;F902779012.htm
779;1295422;701060;Fur Medborger- og Forsamlingshus;Fur;Skive Kommune;F902779020.htm
779;1295432;711480;Fursund Hallen;Selde;Skive Kommune;F902779018.htm
779;1295426;705676;Glyngøre Hallen;Glyngøre;Skive Kommune;F902779011.htm
779;1295388;704118;Hem Hallen;Hem;Skive Kommune;F902779007.htm
779;1295392;704104;Højslev Skole;Højslev;Skive Kommune;F902779004.htm
779;1295416;701070;Kulturcenter Østsalling;Breum;Skive Kommune;F902779016.htm
779;1295402;702430;Lem Samlingshus;Lem-Vejby;Skive Kommune;F902779019.htm
779;1295448;707030;Lihme Medborgerhus;Lihme;Skive Kommune;F902779008.htm
779;1295404;701086;Oddense Hus Sport & Kultur;Oddense - Otting;Skive Kommune;F902779009.htm
779;1295424;707038;Ramsing Forsamlingshus;Håsum-Ramsing;Skive Kommune;F902779017.htm
779;1295398;710220;Rødding Forsamlingshus;Rødding;Skive Kommune;F902779010.htm
779;1295450;711502;Rønbjerg Hallen;Rønbjerg;Skive Kommune;F902779006.htm
779;1295394;711490;SALLING HALLERNE;Roslev;Skive Kommune;F902779013.htm
779;1295400;704098;Skivehus Skole;Skivehus;Skive Kommune;F902779002.htm
779;1295396;711496;Sport- og Eventcenter Jebjerg;Jebjerg-Lyby;Skive Kommune;F902779014.htm
779;1295436;702422;Spøttrup Aktivitetscenter;Balling;Skive Kommune;F902779015.htm
779;1295440;704112;Ørslevkloster Børneunivers;Ørslevkloster;Skive Kommune;F902779005.htm
779;1295444;710226;Aakjærhallen - Aakjær Torv;Aakjær;Skive Kommune;F902779001.htm
330;1299718;704408;Agersøhallen;Agersø;Slagelse Kommune;F512330012.htm
330;1299762;711616;Antvorskov Skole;Antvorskov;Slagelse Kommune;F512330020.htm
330;1299664;710288;Boeslunde Hallen;Boeslunde;Slagelse Kommune;F512330013.htm
330;1299770;720074;Broskolen;Korsør Nordre Bydel;Slagelse Kommune;F512330006.htm
330;1299666;711606;Dalmosehallen;Dalmose;Slagelse Kommune;F512330001.htm
330;1299764;705758;Eggeslevmagle Forsamlingshus;Eggeslevmagle;Slagelse Kommune;F512330014.htm
330;1299756;701170;Eggeslevmagle Skole;Skælskør Øst;Slagelse Kommune;F512330015.htm
330;1299670;704304;Flakkebjerg Forsamlingshus;Flakkebjerg;Slagelse Kommune;F512330002.htm
330;1299660;701164;Hashøjskolen;Slots Bjergby;Slagelse Kommune;F512330003.htm
330;1299668;708720;Havrebjerg Forsamlingshus;Havrebjerg;Slagelse Kommune;F512330026.htm
330;1299702;705710;Kirkeskovskolen;Rude;Slagelse Kommune;F512330010.htm
330;1299750;711528;Magleby Forsamlingshus;Magleby;Slagelse Kommune;F512330016.htm
330;1299752;711566;Nordhallen;Nordhallen;Slagelse Kommune;F512330022.htm
330;1299754;704418;Omø Forsamlingshus;Omø;Slagelse Kommune;F512330017.htm
330;1299710;707224;Skælskør Skole;Skælskør Vest;Slagelse Kommune;F512330011.htm
330;1299758;705804;Slagelse Hallen;Slagelse Hallen;Slagelse Kommune;F512330019.htm
330;1299778;707240;Stillingehallen;Stillinge;Slagelse Kommune;F512330025.htm
330;1299776;701098;Storebæltshallen;Korsør Søndre Bydel;Slagelse Kommune;F512330005.htm
330;1299766;702758;Søndermarkshallen;Søndermark;Slagelse Kommune;F512330009.htm
330;1299780;711630;Sørbymagle Forsamlingshus;Sørbymagle;Slagelse Kommune;F512330004.htm
330;1299760;708714;Tjæreby Forsamlingshus;Tjæreby;Slagelse Kommune;F512330018.htm
330;1299786;701108;Taarnborg Forsamlingshus;Tårnborg;Slagelse Kommune;F512330007.htm
330;1299768;705790;Vemmelev Skole;Vemmelev;Slagelse Kommune;F512330008.htm
330;1299704;705820;Vestermose Skole;Vestermose;Slagelse Kommune;F512330024.htm
330;1299712;710362;Vesthallen;Vesthallen;Slagelse Kommune;F512330021.htm
269;1292271;705362;Havdrup Idrætscenter;Havdrup Idrætscenter;Solrød Kommune;F507269001.htm
269;1291745;703748;Munkekærhallen;Munkekærhallen;Solrød Kommune;F507269004.htm
269;1291981;703740;Solrød Idrætscenter;Solrød Idrætscenter;Solrød Kommune;F507269005.htm
340;1277800;711404;Alsted-Fjenneslev Hallen;Alsted Fjenneslev;Sorø Kommune;F511340004.htm
340;1275756;711410;Frederiksberg Skole (Hal 1);Frederiksberg;Sorø Kommune;F511340006.htm
340;1277691;705570;Holberghallen (Multisalen);Dianalund;Sorø Kommune;F511340001.htm
340;1275548;700914;Pedersborg Skole (Musiklokalet);Pedersborg;Sorø Kommune;F511340008.htm
340;1275653;705564;Ruds Vedby Sognegård;Ruds Vedby;Sorø Kommune;F511340002.htm
340;1277022;702234;Sorø Borgerskole - Bygning H;Sorø;Sorø Kommune;F511340005.htm
340;1275699;710022;Stenlille-Hallen (Hal 2);Stenlille;Sorø Kommune;F511340010.htm
336;1305940;706800;Hårlevhallen;Hårlevhallen;Stevns Kommune;F505336001.htm
336;1305936;703848;Stevnshallen;Stevnshallen;Stevns Kommune;F505336003.htm
336;1305942;706794;Strøbyhallen (Strøby Idrætscenter);Strøbyhallen;Stevns Kommune;F505336002.htm
336;1305938;705452;Sydstevnshallen;Sydstevnshallen;Stevns Kommune;F505336004.htm
671;1288818;706786;Bremdal Aktivitetscenter;Bremdal;Struer Kommune;F901671005.htm
671;1288820;703842;Hjerm Sognegård;Hjerm;Struer Kommune;F901671003.htm
671;1288807;700832;Humlum Kro;Humlum;Struer Kommune;F901671004.htm
671;1288814;708418;Langhøj Hallen;Langhøj;Struer Kommune;F901671006.htm
671;1288830;702100;"Limfjordsskolen; Multisalen";Gimsing;Struer Kommune;F901671002.htm
671;1288828;709888;Midtpunktet Thyholm;Hvidbjerg;Struer Kommune;F901671007.htm
671;1288811;711302;"Struer Energi Park; Hal 4";Struer;Struer Kommune;F901671001.htm
479;1295804;703708;Drejø Kro;Drejø;Svendborg Kommune;F607479006.htm
479;1295760;705328;Egense Forsamlingshus;Egense;Svendborg Kommune;F607479007.htm
479;1295762;705350;Gudbjerg Forsamlingshus;Gudbjerg;Svendborg Kommune;F607479021.htm
479;1295776;709774;Kirkeby Forsamlingshus;Kirkeby;Svendborg Kommune;F607479014.htm
479;1295772;705344;Lundbyhallen;Bjerreby/Landet;Svendborg Kommune;F607479008.htm
479;1295784;707982;Majorgården;Oure;Svendborg Kommune;F607479027.htm
479;1295828;705276;Midtbyhallen;Byen;Svendborg Kommune;F607479001.htm
479;1295796;705356;Nymarkskolens Hal;Østre;Svendborg Kommune;F607479003.htm
479;1295764;703734;Skåruphallen;Skårup;Svendborg Kommune;F607479009.htm
479;1295792;701964;Stenstrup Plejecenter;Stenstrup;Svendborg Kommune;F607479017.htm
479;1295790;712298;"Stokkebækskolen; afd. Hesselager";Hesselager;Svendborg Kommune;F607479025.htm
479;1295786;709786;"Stokkebækskolen; Gudme";Gudme;Svendborg Kommune;F607479023.htm
479;1295774;701944;Svendborg Erhvervsskole og Gym;Nordre;Svendborg Kommune;F607479002.htm
479;1295808;709768;Thurøhallen;Thurø;Svendborg Kommune;F607479010.htm
479;1295778;703728;Tvedhallen;Tved;Svendborg Kommune;F607479011.htm
479;1295812;707990;Taasingehallen;Bregninge;Svendborg Kommune;F607479005.htm
479;1295794;708006;Vester Skerninge Forsamlingshus;V.Skerninge;Svendborg Kommune;F607479019.htm
479;1295780;706616;Ø. Skerninge Forsamlingshus;Ollerup;Svendborg Kommune;F607479016.htm
706;1306656;703380;Birkehuset;Tirstrup;Syddjurs Kommune;F805706003.htm
706;1277857;701596;Ebeltoft Idrætscenter Hal 1;Ebeltoft;Syddjurs Kommune;F805706001.htm
706;1287135;701618;Hornslet Idræts- og Kulturcenter;Hornslet;Syddjurs Kommune;F805706006.htm
706;1277472;711940;Kolind+ Multisal;Kolind;Syddjurs Kommune;F805706004.htm
706;1278515;711952;Midtdjurs Hallen Multihal;Ryomgård;Syddjurs Kommune;F805706005.htm
706;1278234;703350;Molshallen;Mols;Syddjurs Kommune;F805706002.htm
706;1275730;710826;Mørke Idrætscenter Springhallen;Mørke;Syddjurs Kommune;F805706007.htm
706;1278159;711958;Rønde Idrætscenter;Rønde;Syddjurs Kommune;F805706008.htm
540;1299359;704566;Ahlmannsparken;Gråsten;Sønderborg Kommune;F701540016.htm
540;1299381;710642;Augustenborg-Hallerne;Augustenborg;Sønderborg Kommune;F701540005.htm
540;1299367;706040;Bakkensbro Aktivitets- og Kultur Center;Ullerup;Sønderborg Kommune;F701540014.htm
540;1299343;706048;Broager Hallen;Broager;Sønderborg Kommune;F701540015.htm
540;1299351;710622;Det gamle bibliotek Sønderborg;"Det gamle bibliotek; Sønderbor";Sønderborg Kommune;F701540011.htm
540;1299383;701428;Diamanten;Fynshav;Sønderborg Kommune;F701540004.htm
540;1299353;701416;Dybbøl-hallerne;Dybbøl;Sønderborg Kommune;F701540012.htm
540;1299339;706060;Forsamlingsgaarden Sundeved;Vester Sottrup;Sønderborg Kommune;F701540013.htm
540;1299371;701408;Guderup Forsamling-og Selskabshus;Egen;Sønderborg Kommune;F701540003.htm
540;1299375;701434;Humlehøj-Hallen;"Humlehøj; Sønderborg";Sønderborg Kommune;F701540009.htm
540;1299361;707448;Høruphallerne;Hørup;Sønderborg Kommune;F701540006.htm
540;1299385;707466;Kegnæs Forsamlingshus;Kegnæs;Sønderborg Kommune;F701540008.htm
540;1299341;706066;Kværshallen;Kværs;Sønderborg Kommune;F701540017.htm
540;1299337;710634;Nordals Skolen - Havnbjerg afd.;Havnbjerg;Sønderborg Kommune;F701540002.htm
540;1299377;703038;Nordborghallen;Nordborg;Sønderborg Kommune;F701540001.htm
540;1299363;703032;Sydals Hallen;Sydals;Sønderborg Kommune;F701540007.htm
540;1299373;704588;Sønderskov Hallen;"Sønderskov; Sønderborg";Sønderborg Kommune;F701540010.htm
787;1299041;705982;Aktivitetscenter Vestervig-Agger;Vestervig;Thisted Kommune;F1004787026.htm
787;1299001;704700;Bedsted Hallen;Bedsted;Thisted Kommune;F1004787023.htm
787;1299065;707344;Bjerget Efterskole;Lild;Thisted Kommune;F1004787021.htm
787;1299057;708842;Boddum-Ydby Skytte & Fritidscenter;Ydby;Thisted Kommune;F1004787027.htm
787;1299025;701264;Den Gamle Dyrehave;Harring-Stagstrup;Thisted Kommune;F1004787002.htm
787;1298991;709118;Hannæsskolen - Frøstrup;Frøstrup;Thisted Kommune;F1004787020.htm
787;1299083;701270;Hannæsskolen - Vesløs;"Øsløs; Vesløs Og Arup";Thisted Kommune;F1004787015.htm
787;1298989;711822;Hannæsskolen - Østerild;"Østerild; Hunstrup";Thisted Kommune;F1004787016.htm
787;1299023;702896;Hanstholm Hallerne;Hanstholm;Thisted Kommune;F1004787017.htm
787;1298993;707382;Hurup Hallerne;Hurup;Thisted Kommune;F1004787024.htm
787;1299003;705976;Klitmøller Friskole;Klitmøller;Thisted Kommune;F1004787019.htm
787;1299063;701288;Koldby Skole;Koldby;Thisted Kommune;F1004787025.htm
787;1299031;705918;Munkehallen;Thisted By;Thisted Kommune;F1004787001.htm
787;1299027;709112;Nors Skole;Nors-Tved;Thisted Kommune;F1004787006.htm
787;1298997;711722;Ræhr Beboerhus;Ræhr/Vigsø;Thisted Kommune;F1004787018.htm
787;1299011;705906;Sennels Skole;Sennels;Thisted Kommune;F1004787007.htm
787;1298999;704712;Sjørring Skole;Sjørring-Thorsted;Thisted Kommune;F1004787008.htm
787;1299069;702944;Skolen;Vorupør;Thisted Kommune;F1004787005.htm
787;1299017;708884;Snedsted Hallen;Snedsted-Nørhå;Thisted Kommune;F1004787010.htm
787;1299015;707388;Sprogcenter Thisted;Hundborg-Jannerup;Thisted Kommune;F1004787004.htm
787;1299029;701308;STU Center Thisted;Skjoldborg-Kallerup;Thisted Kommune;F1004787009.htm
787;1299035;703074;Sønderhå-Hørsted Friskole;Sønderhå-Hørsted;Thisted Kommune;F1004787011.htm
787;1299061;710494;Thy Privatskole-via hovedindgangen;Hillerslev-Kåstrup;Thisted Kommune;F1004787003.htm
787;1299033;710520;Tingstrup Skole;Thisted Landsogn;Thisted Kommune;F1004787012.htm
787;1299067;711738;Vandet Sognegård;"Skinnerup; V Og Ø Vandet";Thisted Kommune;F1004787014.htm
787;1299013;702912;Vang Missionshus;Vang-Tvorup;Thisted Kommune;F1004787013.htm
550;1289580;701806;"Agerskov Hallen; Cafeteriet";Agerskov;Tønder Kommune;F703550017.htm
550;1289572;711066;"Arrild Privatskole; gymnastiksal";Arrild;Tønder Kommune;F703550018.htm
550;1289594;703560;Ballum Multihus;Ballum;Tønder Kommune;F703550002.htm
550;1289600;703566;Bedsted Friskole;Bedsted;Tønder Kommune;F703550015.htm
550;1289612;709622;Branderup Forsamlingshus;Branderup;Tønder Kommune;F703550019.htm
550;1289614;712106;Bredebro Forsamlingshus;Bredebro;Tønder Kommune;F703550001.htm
550;1289606;711078;Brøns Kro;Brøns;Tønder Kommune;F703550024.htm
550;1289568;707858;Emmerlev Sogns Forsamlingshus;Sdr. Sejerslev;Tønder Kommune;F703550007.htm
550;1289584;709616;Forsamlingshuset i Døstrup;Døstrup;Tønder Kommune;F703550021.htm
550;1289582;705162;Frifelt Kro;Vodder;Tønder Kommune;F703550071.htm
550;1289588;705128;Havneby Kro;Rømø;Tønder Kommune;F703550051.htm
550;1352050;706374;Højer Hus;Højer;Tønder Kommune;F703550004.htm
550;1352047;707840;Jejsing Forsamlingshus;Hostrup;Tønder Kommune;F703550029.htm
550;1289576;701834;Klosterhallerne (Multihallen);Løgumkloster;Tønder Kommune;F703550012.htm
550;1289578;711084;Konfirmandstuen v/Præstegården;Nr. Løgum;Tønder Kommune;F703550014.htm
550;1352048;706368;Møgeltønderhus;Møgeltønder;Tønder Kommune;F703550008.htm
550;1289598;709602;"Skærbækcentret; Hal 1";Skærbæk;Tønder Kommune;F703550061.htm
550;1289570;701800;"Toftlundhallerne; Hal 1";Toftlund;Tønder Kommune;F703550023.htm
550;1352049;705136;"Tønderhallerne; Hal 4";Tønder;Tønder Kommune;F703550025.htm
550;1289610;701794;Ungdomsskolen;Abild;Tønder Kommune;F703550027.htm
550;1289608;711072;Visby Forsamlingshus;Visby;Tønder Kommune;F703550003.htm
550;1289592;709676;Øster Højst Forsamlingshus;Øster Højst;Tønder Kommune;F703550016.htm
185;1291657;708328;Korsvejens Skoles Festsal;Korsvejen;Tårnby Kommune;F112185004.htm
185;1291909;701992;Løjtegårdsskolens Festsal;Løjtegården;Tårnby Kommune;F112185005.htm
185;1291659;709804;Nordregårdsskolens Festsal;Tårnby;Tårnby Kommune;F112185003.htm
185;1291985;701986;Pilegårdsskolens Festsal;Pilegården;Tårnby Kommune;F112185002.htm
185;1291130;708012;Skottegårdsskolens Aula;Kastrup;Tårnby Kommune;F112185006.htm
185;1291124;711216;Vestamager Hallen;Vestamager;Tårnby Kommune;F112185001.htm
187;1283506;709762;"Egholmskolen; Festsalen";Egholmskolen;Vallensbæk Kommune;F206187002.htm
187;1283508;701896;"Pilehaveskolen; Sportshallen";Pilehaveskolen;Vallensbæk Kommune;F206187003.htm
187;1283504;707962;"Vallensbæk Skole; Multisalen";"Vallensbæk Skole; Multisalen";Vallensbæk Kommune;F206187001.htm
573;1291733;704694;Agerbæk Hotel;Agerbæk;Varde Kommune;F706573023.htm
573;1289623;704642;Alslev Forsamlingshus;Alslev;Varde Kommune;F706573007.htm
573;1289708;709030;Billum Kro;Billum;Varde Kommune;F706573005.htm
573;1291813;707512;"Birgittegården; Rød Stue";Sig;Varde Kommune;F706573004.htm
573;1292249;708972;Blåvand Borgerhus;Blåvand;Varde Kommune;F706573019.htm
573;1289712;707498;Blåvandshuk Idrætsc. Den Gamle Hal;Oksbøl;Varde Kommune;F706573018.htm
573;1289685;706084;Eventyrgården;Janderup;Varde Kommune;F706573009.htm
573;1292145;707430;Form & Fritid Nørre Nebel;Nørre Nebel;Varde Kommune;F706573013.htm
573;1291633;704654;Fåborg Kro;Fåborg;Varde Kommune;F706573024.htm
573;1292251;704624;Hodde-Tistrup Hallen;Tistrup;Varde Kommune;F706573031.htm
573;1292243;707556;Horne Kro;Horne;Varde Kommune;F706573008.htm
573;1289710;710662;Hotel Outrup;Outrup;Varde Kommune;F706573015.htm
573;1291735;710690;Kulturhuset;Ølgod;Varde Kommune;F706573030.htm
573;1292245;710668;Lunde Forsamlingshus;Lunde;Varde Kommune;F706573010.htm
573;1291881;706078;"Nordenskov Skole; NUIF´s klublokale ved idrætsindgangen";Nordenskov;Varde Kommune;F706573028.htm
573;1289714;707562;Næsbjerghus;Næsbjerg;Varde Kommune;F706573026.htm
