kommunekod;objectid;id_lokalid;afstemni00;kmd_name;municipality;refs;refs;municipality;names;constituency
147;1277773;711030;Skolen på Duevej;"10. Kreds; Duevej";Frederiksberg Kommune;F110147004.htm;F110147004.htm;Frederiksberg Kommune;10. Kreds, Duevej;Falkonerkredsen
147;1276886;709552;Lindevangskolen;"11. Kreds; Lindevang";Frederiksberg Kommune;F111147005.htm;F111147005.htm;Frederiksberg Kommune;11. Kreds, Lindevang;Slotskredsen
147;1277600;703490;Søndermarkskolen;"11. Kreds; Søndermark";Frederiksberg Kommune;F111147006.htm;F111147006.htm;Frederiksberg Kommune;11. Kreds, Søndermark;Slotskredsen
147;1277848;701726;Frederiksberg Rådhushal;"11. Kreds; Rådhuset";Frederiksberg Kommune;F111147007.htm;F111147007.htm;Frederiksberg Kommune;11. Kreds, Rådhuset;Slotskredsen
147;1276954;710972;Skolen på Nyelandsvej;"11. Kreds; Nyelandsvej";Frederiksberg Kommune;F111147008.htm;F111147008.htm;Frederiksberg Kommune;11. Kreds, Nyelandsvej;Slotskredsen
813;1277936;705148;Skagen Kultur- og Fritidscenter;Skagen;Frederikshavn Kommune;F1001813001.htm;F1001813001.htm;Frederikshavn Kommune;Skagen;Frederikshavnkredsen
813;1275645;706348;Hotel Skagen Strand;Hulsig;Frederikshavn Kommune;F1001813002.htm;F1001813002.htm;Frederikshavn Kommune;Hulsig;Frederikshavnkredsen
813;1277156;705156;Ålbæk Kulturhus;Ålbæk;Frederikshavn Kommune;F1001813003.htm;F1001813003.htm;Frederikshavn Kommune;Ålbæk;Frederikshavnkredsen
813;1303526;709634;Jerup Forsamlingshus;Jerup;Frederikshavn Kommune;F1001813004.htm;F1001813004.htm;Frederikshavn Kommune;Jerup;Frederikshavnkredsen
813;1276937;712132;Bannerslundhallen;Elling;Frederikshavn Kommune;F1001813005.htm;F1001813005.htm;Frederikshavn Kommune;Elling;Frederikshavnkredsen
813;1303524;711060;Strandby Borger- og Kulturhus;Strandby;Frederikshavn Kommune;F1001813006.htm;F1001813006.htm;Frederikshavn Kommune;Strandby;Frederikshavnkredsen
813;1303520;706336;Abildgårdhallen;Frederikshavn Nord;Frederikshavn Kommune;F1001813007.htm;F1001813007.htm;Frederikshavn Kommune;Frederikshavn Nord;Frederikshavnkredsen
813;1303531;710978;Arena Nord;Frederikshavn Midt;Frederikshavn Kommune;F1001813008.htm;F1001813008.htm;Frederikshavn Kommune;Frederikshavn Midt;Frederikshavnkredsen
813;1303522;707846;Aktivitetscentret;Frederikshavn Syd;Frederikshavn Kommune;F1001813009.htm;F1001813009.htm;Frederikshavn Kommune;Frederikshavn Syd;Frederikshavnkredsen
813;1276891;709628;Ravnshøj Skole;Ravnshøj;Frederikshavn Kommune;F1001813010.htm;F1001813010.htm;Frederikshavn Kommune;Ravnshøj;Frederikshavnkredsen
813;1275571;703530;Gærum Skole;Gærum;Frederikshavn Kommune;F1001813011.htm;F1001813011.htm;Frederikshavn Kommune;Gærum;Frederikshavnkredsen
813;1276198;705142;Sæby Kulturhus;Sæby;Frederikshavn Kommune;F1001813012.htm;F1001813012.htm;Frederikshavn Kommune;Sæby;Frederikshavnkredsen
813;1277932;703510;Skæve Idrætsforenings Klubhus;Brønden;Frederikshavn Kommune;F1001813013.htm;F1001813013.htm;Frederikshavn Kommune;Brønden;Frederikshavnkredsen
813;1278141;712112;Dybvadhallens Cafeteria;Dybvad;Frederikshavn Kommune;F1001813014.htm;F1001813014.htm;Frederikshavn Kommune;Dybvad;Frederikshavnkredsen
813;1276654;703516;Hørby Skole;Hørby;Frederikshavn Kommune;F1001813015.htm;F1001813015.htm;Frederikshavn Kommune;Hørby;Frederikshavnkredsen
813;1275720;712118;Præstbro Gæstgivergård;Præstbro;Frederikshavn Kommune;F1001813016.htm;F1001813016.htm;Frederikshavn Kommune;Præstbro;Frederikshavnkredsen
813;1276919;711036;Vendelbokroen;Thorshøj;Frederikshavn Kommune;F1001813017.htm;F1001813017.htm;Frederikshavn Kommune;Thorshøj;Frederikshavnkredsen
813;1277153;703536;Understed Idræts- & Forsamlingshus;Understed;Frederikshavn Kommune;F1001813018.htm;F1001813018.htm;Frederikshavn Kommune;Understed;Frederikshavnkredsen
813;1277931;703504;Stensnæsskolen;Voerså;Frederikshavn Kommune;F1001813019.htm;F1001813019.htm;Frederikshavn Kommune;Voerså;Frederikshavnkredsen
813;1275715;711054;Syvsten Kro & Motel;Volstrup;Frederikshavn Kommune;F1001813020.htm;F1001813020.htm;Frederikshavn Kommune;Volstrup;Frederikshavnkredsen
813;1276468;712138;Idræts- & Kulturcenter;Østervrå;Frederikshavn Kommune;F1001813021.htm;F1001813021.htm;Frederikshavn Kommune;Østervrå;Frederikshavnkredsen
813;1275949;705090;Chang-Thai Selskabslokale;Lyngså;Frederikshavn Kommune;F1001813022.htm;F1001813022.htm;Frederikshavn Kommune;Lyngså;Frederikshavnkredsen
250;1282408;710206;Frederikssundhallen;Frederikssund Midt;Frederikssund Kommune;F304250001.htm;F304250001.htm;Frederikssund Kommune;Frederikssund Syd;Frederikssundkredsen
250;1282500;701052;"Trekløverskolen; Græse Bakkeby";Frederikssund Nord;Frederikssund Kommune;F304250002.htm;F304250002.htm;Frederikssund Kommune;Frederikssund Nord;Frederikssundkredsen
250;1282444;704056;"Ådalens Skole; Hal 2";Frederikssund Syd;Frederikssund Kommune;F304250003.htm;F304250003.htm;Frederikssund Kommune;Slangerup;Frederikssundkredsen
250;1282496;702366;Skibby Idrætshal;Skibby;Frederikssund Kommune;F304250004.htm;F304250004.htm;Frederikssund Kommune;Skibby;Frederikssundkredsen
250;1282434;704070;Møllegårdhallen;Jægerspris;Frederikssund Kommune;F304250005.htm;F304250005.htm;Frederikssund Kommune;Jægerspris;Frederikssundkredsen
190;1292359;700970;Værløsehallen;Værløse;Furesø Kommune;F305190001.htm;F305190001.htm;Furesø Kommune;Værløse;Egedalkredsen
190;1292355;710110;Hareskovhallen;Hareskov;Furesø Kommune;F305190002.htm;F305190002.htm;Furesø Kommune;Hareskov;Egedalkredsen
190;1292353;703986;Søndersøhallen;Søndersø;Furesø Kommune;F305190003.htm;F305190003.htm;Furesø Kommune;Søndersø;Egedalkredsen
190;1292361;710104;Jonstrup Gl. Seminarium;Jonstrup;Furesø Kommune;F305190004.htm;F305190004.htm;Furesø Kommune;Jonstrup;Egedalkredsen
190;1292357;708606;Farum Arena;Stavnsholt;Furesø Kommune;F305190005.htm;F305190005.htm;Furesø Kommune;Stavnsholt;Egedalkredsen
190;1292351;705614;Solvangskolens Hal;Solvang;Furesø Kommune;F305190006.htm;F305190006.htm;Furesø Kommune;Solvang;Egedalkredsen
190;1292349;706956;"Teatersalen; Kulturhuset";Paltholm;Furesø Kommune;F305190007.htm;F305190007.htm;Furesø Kommune;Paltholm;Egedalkredsen
430;1276861;709036;Allested-Vejle Forsamlingshus;Allested-Vejle;Faaborg-Midtfyn Kommune;F608430001.htm;F608430001.htm;Faaborg-Midtfyn Kommune;Allested-Vejle;Faaborgkredsen
430;1277380;707478;Brobyværk Kro;Brobyværk;Faaborg-Midtfyn Kommune;F608430002.htm;F608430002.htm;Faaborg-Midtfyn Kommune;Brobyværk;Faaborgkredsen
430;1278338;707442;Nr. Broby Forsamlingshus;Nørre Broby;Faaborg-Midtfyn Kommune;F608430003.htm;F608430003.htm;Faaborg-Midtfyn Kommune;Nørre Broby;Faaborgkredsen
430;1278250;704606;X-huset;Vester Hæsinge;Faaborg-Midtfyn Kommune;F608430004.htm;F608430004.htm;Faaborg-Midtfyn Kommune;Vester Hæsinge;Faaborgkredsen
430;1276479;711756;Avernakø Forsamlingshus;Avernakø;Faaborg-Midtfyn Kommune;F608430005.htm;F608430005.htm;Faaborg-Midtfyn Kommune;Avernakø;Faaborgkredsen
430;1277840;701392;Forum Faaborg - Hal 2;Faaborg;Faaborg-Midtfyn Kommune;F608430007.htm;F608430007.htm;Faaborg-Midtfyn Kommune;Faaborg;Faaborgkredsen
430;1276072;710612;Horne Forsamlingshus;Horne;Faaborg-Midtfyn Kommune;F608430008.htm;F608430008.htm;Faaborg-Midtfyn Kommune;Horne;Faaborgkredsen
430;1277742;709008;Korinth Kulturhus;Korinth;Faaborg-Midtfyn Kommune;F608430009.htm;F608430009.htm;Faaborg-Midtfyn Kommune;Korinth;Faaborgkredsen
430;1277942;704544;Damgaarden;Lyø;Faaborg-Midtfyn Kommune;F608430010.htm;F608430010.htm;Faaborg-Midtfyn Kommune;Lyø;Faaborgkredsen
430;1276716;704554;Svanninge Sognegaard;Svanninge;Faaborg-Midtfyn Kommune;F608430011.htm;F608430011.htm;Faaborg-Midtfyn Kommune;Svanninge;Faaborgkredsen
430;1276459;708944;Bøgebjerghallen;Vester Aaby;Faaborg-Midtfyn Kommune;F608430012.htm;F608430012.htm;Faaborg-Midtfyn Kommune;Vester Aaby;Faaborgkredsen
430;1276038;709014;Espe Forsamlingshus;Espe;Faaborg-Midtfyn Kommune;F608430013.htm;F608430013.htm;Faaborg-Midtfyn Kommune;Espe;Faaborgkredsen
430;1277905;703044;Hillerslev Landsbycenter;Hillerslev;Faaborg-Midtfyn Kommune;F608430014.htm;F608430014.htm;Faaborg-Midtfyn Kommune;Hillerslev;Faaborgkredsen
430;1275736;711798;Midtfyns Fritidscenter;Ringe;Faaborg-Midtfyn Kommune;F608430015.htm;F608430015.htm;Faaborg-Midtfyn Kommune;Ringe;Faaborgkredsen
430;1277774;710674;Søllinge Forsamlingshus;Søllinge;Faaborg-Midtfyn Kommune;F608430016.htm;F608430016.htm;Faaborg-Midtfyn Kommune;Søllinge;Faaborgkredsen
430;1276241;704576;Gislev Forsamlingshus;Gislev;Faaborg-Midtfyn Kommune;F608430017.htm;F608430017.htm;Faaborg-Midtfyn Kommune;Gislev;Faaborgkredsen
430;1275587;704582;Kværndrup Forsamlingshus;Kværndrup;Faaborg-Midtfyn Kommune;F608430018.htm;F608430018.htm;Faaborg-Midtfyn Kommune;Kværndrup;Faaborgkredsen
430;1277516;701422;Ryslinge Forsamlingshus;Ryslinge;Faaborg-Midtfyn Kommune;F608430019.htm;F608430019.htm;Faaborg-Midtfyn Kommune;Ryslinge;Faaborgkredsen
430;1275999;707460;Carl Nielsen Hallen;Nr. Lyndelse;Faaborg-Midtfyn Kommune;F608430020.htm;F608430020.htm;Faaborg-Midtfyn Kommune;Nr. Lyndelse;Faaborgkredsen
430;1278037;707454;Ferritslev Fritidshus;Ferritslev;Faaborg-Midtfyn Kommune;F608430021.htm;F608430021.htm;Faaborg-Midtfyn Kommune;Ferritslev;Faaborgkredsen
430;1276794;706054;Årslev Hallen;Årslev;Faaborg-Midtfyn Kommune;F608430022.htm;F608430022.htm;Faaborg-Midtfyn Kommune;Årslev;Faaborgkredsen
157;1278330;707338;Tjørnegårdsskolen;Jægersborg;Gentofte Kommune;F201157001.htm;F201157001.htm;Gentofte Kommune;Jægersborg;Gentoftekredsen
157;1275900;704436;Munkegårdsskolen;Munkegård;Gentofte Kommune;F201157002.htm;F201157002.htm;Gentofte Kommune;Munkegård;Gentoftekredsen
157;1277529;702884;Rådhuset;Rådhuset;Gentofte Kommune;F201157003.htm;F201157003.htm;Gentofte Kommune;Rådhuset;Gentoftekredsen
157;1275835;702878;Bakkegårdshallen;Bakkegård;Gentofte Kommune;F201157004.htm;F201157004.htm;Gentofte Kommune;Bakkegård;Gentoftekredsen
157;1278502;711716;Kildegård Privatskole;Dyssegård;Gentofte Kommune;F201157005.htm;F201157005.htm;Gentofte Kommune;Dyssegård;Gentoftekredsen
157;1277146;702890;Maglegårdshallen;Maglegård;Gentofte Kommune;F201157006.htm;F201157006.htm;Gentofte Kommune;Maglegård;Gentoftekredsen
157;1276147;701254;Copenhagen Internat. School;Hellerup;Gentofte Kommune;F201157007.htm;F201157007.htm;Gentofte Kommune;Hellerup;Gentoftekredsen
157;1276173;702872;Ordruphallen;Ordrup;Gentofte Kommune;F201157008.htm;F201157008.htm;Gentofte Kommune;Ordrup;Gentoftekredsen
157;1276674;704424;Skovshoved Skole;Skovshoved;Gentofte Kommune;F201157009.htm;F201157009.htm;Gentofte Kommune;Skovshoved;Gentoftekredsen
157;1276046;708814;Skovgårdsskolen;Skovgård;Gentofte Kommune;F201157010.htm;F201157010.htm;Gentofte Kommune;Skovgård;Gentoftekredsen
159;1277372;708600;Bibliografen;Bagsværd;Gladsaxe Kommune;F203159001.htm;F203159001.htm;Gladsaxe Kommune;Bagsværd;Gladsaxekredsen
159;1277488;711428;Hovedbiblioteket;Hovedbiblioteket;Gladsaxe Kommune;F203159002.htm;F203159002.htm;Gladsaxe Kommune;Hovedbiblioteket;Gladsaxekredsen
159;1276172;702286;Gladsaxe Skole;Egegård;Gladsaxe Kommune;F203159003.htm;F203159003.htm;Gladsaxe Kommune;Egegård;Gladsaxekredsen
159;1276885;710060;Grønnemose Skole;Grønnemose;Gladsaxe Kommune;F203159004.htm;F203159004.htm;Gladsaxe Kommune;Grønnemose;Gladsaxekredsen
159;1275785;700958;Mørkhøj skole;Mørkhøj;Gladsaxe Kommune;F203159005.htm;F203159005.htm;Gladsaxe Kommune;Mørkhøj;Gladsaxekredsen
159;1277830;700934;Stengård Skole;Stengård;Gladsaxe Kommune;F203159006.htm;F203159006.htm;Gladsaxe Kommune;Stengård;Gladsaxekredsen
159;1277981;706974;Søborg Skole;Søborg;Gladsaxe Kommune;F203159007.htm;F203159007.htm;Gladsaxe Kommune;Søborg;Gladsaxekredsen
159;1277371;708592;Vadgård Skole;Vadgård;Gladsaxe Kommune;F203159008.htm;F203159008.htm;Gladsaxe Kommune;Vadgård;Gladsaxekredsen
159;1278270;706944;Skovbrynet Skole;Værebro;Gladsaxe Kommune;F203159009.htm;F203159009.htm;Gladsaxe Kommune;Værebro;Gladsaxekredsen
161;1292233;702064;"Glostrup Skole; Nordvang";Nordvangskolen;Glostrup Kommune;F208161001.htm;F208161001.htm;Glostrup Kommune;Nordvangskolen;Ballerupkredsen
161;1292121;708406;Sognegården;Sognegården;Glostrup Kommune;F208161002.htm;F208161002.htm;Glostrup Kommune;Sognegården;Ballerupkredsen
161;1291953;708412;Søndervanghallen;Søndervangskolen;Glostrup Kommune;F208161003.htm;F208161003.htm;Glostrup Kommune;Søndervangskolen;Ballerupkredsen
161;1291619;700820;"Glostrup Skole; Vestervang";Vestervangskolen;Glostrup Kommune;F208161004.htm;F208161004.htm;Glostrup Kommune;Vestervangskolen;Ballerupkredsen
161;1291627;711278;"Glostrup Skole; Ejby";Ejbyskolen;Glostrup Kommune;F208161005.htm;F208161005.htm;Glostrup Kommune;Ejbyskolen;Ballerupkredsen
161;1291877;700826;Hvissingehallen;Hvissingehallen;Glostrup Kommune;F208161006.htm;F208161006.htm;Glostrup Kommune;Hvissingehallen;Ballerupkredsen
253;1291773;718892;Arenaskolen;Arenaskolen;Greve Kommune;F507253001.htm;F507253001.htm;Greve Kommune;Arenaskolen;Grevekredsen
253;1292101;718916;Krogårdskolen;Krogårdskolen;Greve Kommune;F507253002.htm;F507253002.htm;Greve Kommune;Tjørnelyskolen;Grevekredsen
253;1291691;718898;Holmeagerskolen;Holmeagerskolen;Greve Kommune;F507253003.htm;F507253003.htm;Greve Kommune;Holmeagerskolen;Grevekredsen
253;1292197;718922;Mosedeskolen;Mosedeskolen;Greve Kommune;F507253004.htm;F507253004.htm;Greve Kommune;Mosedeskolen;Grevekredsen
253;1291697;718910;Karlslundehallerne;Karlslunde Hallerne;Greve Kommune;F507253005.htm;F507253005.htm;Greve Kommune;Karlslundehallerne;Grevekredsen
253;1292009;718928;Tunehallerne;Tune Hallerne;Greve Kommune;F507253006.htm;F507253006.htm;Greve Kommune;Tunehallerne;Grevekredsen
253;1291695;718904;Hundigehallen;Hundige Hallen;Greve Kommune;F507253007.htm;F507253007.htm;Greve Kommune;Hundigehallen;Grevekredsen
270;1290412;708756;"Gilbjergskolen; Blistrup";Blistrup;Gribskov Kommune;F303270001.htm;F303270001.htm;Gribskov Kommune;Blistrup;Hillerødkredsen
270;1290414;701158;Tingbakkehallen;Esbønderup;Gribskov Kommune;F303270002.htm;F303270002.htm;Gribskov Kommune;Esbønderup;Hillerødkredsen
270;1290399;708732;Valby Forsamlingshus;Valby;Gribskov Kommune;F303270003.htm;F303270003.htm;Gribskov Kommune;Valby;Hillerødkredsen
270;1290397;704286;Gribskovhallen;Græsted;Gribskov Kommune;F303270004.htm;F303270004.htm;Gribskov Kommune;Græsted;Hillerødkredsen
270;1290404;705834;Annisse Forsamlingshus;Annisse;Gribskov Kommune;F303270005.htm;F303270005.htm;Gribskov Kommune;Annisse;Hillerødkredsen
270;1290418;711598;Gillelejehallen;Gilleleje;Gribskov Kommune;F303270006.htm;F303270006.htm;Gribskov Kommune;Gilleleje;Hillerødkredsen
270;1290406;707246;Søborg Forsamlingshus;Søborg;Gribskov Kommune;F303270007.htm;F303270007.htm;Gribskov Kommune;Søborg;Hillerødkredsen
270;1290420;704298;Helsingehallen;Helsinge;Gribskov Kommune;F303270008.htm;F303270008.htm;Gribskov Kommune;Helsinge;Hillerødkredsen
270;1290393;705812;Mårum Forsamlingshus;Mårum;Gribskov Kommune;F303270009.htm;F303270009.htm;Gribskov Kommune;Mårum;Hillerødkredsen
270;1290408;702752;Ramløsehallen;Ramløse;Gribskov Kommune;F303270010.htm;F303270010.htm;Gribskov Kommune;Ramløse;Hillerødkredsen
270;1290395;704292;Vejby Forsamlingshus;Vejby;Gribskov Kommune;F303270011.htm;F303270011.htm;Gribskov Kommune;Vejby;Hillerødkredsen
270;1290410;701184;Tisvilde Idrætshus;Tibirke;Gribskov Kommune;F303270012.htm;F303270012.htm;Gribskov Kommune;Tibirke;Hillerødkredsen
376;1277433;709646;Nykøbing F. Hallen;Byen;Guldborgsund Kommune;F502376001.htm;F502376001.htm;Guldborgsund Kommune;Byen;Guldborgsundkredsen
376;1275572;703554;Østre Skole;Østerbro;Guldborgsund Kommune;F502376002.htm;F502376002.htm;Guldborgsund Kommune;Østerbro;Guldborgsundkredsen
376;1278005;706380;Lindeskovskolen;Lindeskov;Guldborgsund Kommune;F502376003.htm;F502376003.htm;Guldborgsund Kommune;Lindeskov;Guldborgsundkredsen
376;1276786;706386;Ejegodhallen;Ejegod;Guldborgsund Kommune;F502376004.htm;F502376004.htm;Guldborgsund Kommune;Ejegod;Guldborgsundkredsen
376;1278497;712124;Nordbyskolen;Kraghave;Guldborgsund Kommune;F502376005.htm;F502376005.htm;Guldborgsund Kommune;Kraghave;Guldborgsundkredsen
376;1278206;701778;Torebyhallen;Toreby;Guldborgsund Kommune;F502376006.htm;F502376006.htm;Guldborgsund Kommune;Toreby;Guldborgsundkredsen
376;1275815;701828;Sundskolen;Sundby;Guldborgsund Kommune;F502376007.htm;F502376007.htm;Guldborgsund Kommune;Sundby;Guldborgsundkredsen
376;1278486;712080;Nysted Idrætssal;Nysted;Guldborgsund Kommune;F502376008.htm;F502376008.htm;Guldborgsund Kommune;Nysted;Guldborgsundkredsen
376;1275605;705042;Øster Ulslev Forsamlingshus;Øster Ulslev;Guldborgsund Kommune;F502376009.htm;F502376009.htm;Guldborgsund Kommune;Øster Ulslev;Guldborgsundkredsen
376;1276553;701748;Nørre Alslev Skole;Nørre Alslev;Guldborgsund Kommune;F502376010.htm;F502376010.htm;Guldborgsund Kommune;Nørre Alslev;Guldborgsundkredsen
376;1277438;711018;Nr.Vedby Fritids- og Idrætscenter;Nørre Vedby;Guldborgsund Kommune;F502376011.htm;F502376011.htm;Guldborgsund Kommune;Nørre Vedby;Guldborgsundkredsen
376;1276939;712156;Eskilstrup-Hallerne;Eskilstrup;Guldborgsund Kommune;F502376012.htm;F502376012.htm;Guldborgsund Kommune;Eskilstrup;Guldborgsundkredsen
376;1278334;707852;Sakskøbing Sportscenter;Sakskøbing;Guldborgsund Kommune;F502376013.htm;F502376013.htm;Guldborgsund Kommune;Sakskøbing;Guldborgsundkredsen
376;1278423;709572;Guldborgland Gl. Skole;Majbølle;Guldborgsund Kommune;F502376014.htm;F502376014.htm;Guldborgsund Kommune;Majbølle;Guldborgsundkredsen
376;1276892;709670;Landsbyen;Våbensted;Guldborgsund Kommune;F502376015.htm;F502376015.htm;Guldborgsund Kommune;Våbensted;Guldborgsundkredsen
376;1276192;703496;Stubbekøbing Hallen;Stubbekøbing;Guldborgsund Kommune;F502376016.htm;F502376016.htm;Guldborgsund Kommune;Stubbekøbing;Guldborgsundkredsen
376;1276461;709640;Horrebyhallen;Horreby;Guldborgsund Kommune;F502376017.htm;F502376017.htm;Guldborgsund Kommune;Horreby;Guldborgsundkredsen
376;1275850;703548;Idestrup Forsamlingshus;Idestrup;Guldborgsund Kommune;F502376018.htm;F502376018.htm;Guldborgsund Kommune;Idestrup;Guldborgsundkredsen
376;1275811;701764;Væggerløse Hallen;Væggerløse;Guldborgsund Kommune;F502376019.htm;F502376019.htm;Guldborgsund Kommune;Væggerløse;Guldborgsundkredsen
376;1276197;705108;Idræts- og Medborgerhuset;Gedser;Guldborgsund Kommune;F502376020.htm;F502376020.htm;Guldborgsund Kommune;Gedser;Guldborgsundkredsen
510;1289259;706096;Gram Fritidscenter;Gram;Haderslev Kommune;F713510001.htm;F713510001.htm;Haderslev Kommune;Gram;Haderslevkredsen
510;1289231;707626;Arnum Forsamlingshus;Arnum;Haderslev Kommune;F713510002.htm;F713510002.htm;Haderslev Kommune;Arnum;Haderslevkredsen
510;1289193;704724;Tiset Kro;Tiset;Haderslev Kommune;F713510003.htm;F713510003.htm;Haderslev Kommune;Tiset;Haderslevkredsen
510;1289189;701494;Fole Friskole;Fole;Haderslev Kommune;F713510004.htm;F713510004.htm;Haderslev Kommune;Fole;Haderslevkredsen
510;1289187;704736;Sdr. Otting Skole;Haderslev Syd-Vest;Haderslev Kommune;F713510005.htm;F713510005.htm;Haderslev Kommune;Haderslev Syd-Vest;Haderslevkredsen
510;1289185;709256;Humletoften;Haderslev Syd;Haderslev Kommune;F713510006.htm;F713510006.htm;Haderslev Kommune;Haderslev Syd;Haderslevkredsen
510;1289203;709300;Harmonien;Haderslev Midtby;Haderslev Kommune;F713510007.htm;F713510007.htm;Haderslev Kommune;Haderslev Midtby;Haderslevkredsen
510;1289237;711866;"Sct. Severin Skolen; Kantinen";Haderslev Vest;Haderslev Kommune;F713510008.htm;F713510008.htm;Haderslev Kommune;Haderslev Vest;Haderslevkredsen
510;1289233;710846;Sommersted Hallen;Sommersted;Haderslev Kommune;F713510009.htm;F713510009.htm;Haderslev Kommune;Sommersted;Haderslevkredsen
510;1292175;711872;Hiort Lorenzens Centret;Haderslev Nord;Haderslev Kommune;F713510010.htm;F713510010.htm;Haderslev Kommune;Haderslev Nord;Haderslevkredsen
510;1292173;709412;"Favrdalskolen; Gymnastiksalen";Haderslev Øst;Haderslev Kommune;F713510011.htm;F713510011.htm;Haderslev Kommune;Haderslev Øst;Haderslevkredsen
510;1289269;703422;Moltrup Idrætsforenings Klubhus;Moltrup;Haderslev Kommune;F713510012.htm;F713510012.htm;Haderslev Kommune;Moltrup;Haderslevkredsen
510;1289221;703202;Hoptrup Aktivitetscenter;Hoptrup;Haderslev Kommune;F713510013.htm;F713510013.htm;Haderslev Kommune;Hoptrup;Haderslevkredsen
510;1289209;706202;"Starup Hallen; Gymnastiksalen";Starup;Haderslev Kommune;F713510014.htm;F713510014.htm;Haderslev Kommune;Starup;Haderslevkredsen
510;1289267;703080;Vilstrup Forsamlingshus;Vilstrup;Haderslev Kommune;F713510015.htm;F713510015.htm;Haderslev Kommune;Vilstrup;Haderslevkredsen
510;1289223;704730;"Næs Hallen; Cafeteriet";Kelstrup;Haderslev Kommune;F713510016.htm;F713510016.htm;Haderslev Kommune;Kelstrup;Haderslevkredsen
510;1289235;707620;Vonsbæk Skole;Vonsbæk;Haderslev Kommune;F713510017.htm;F713510017.htm;Haderslev Kommune;Vonsbæk;Haderslevkredsen
510;1289229;707612;Aastrup Hus;Aastrup;Haderslev Kommune;F713510018.htm;F713510018.htm;Haderslev Kommune;Aastrup;Haderslevkredsen
510;1289215;710748;Øsby Hallen;Øsby;Haderslev Kommune;F713510019.htm;F713510019.htm;Haderslev Kommune;Øsby;Haderslevkredsen
510;1289257;703400;Aarø Forsamlingshus;Aarø;Haderslev Kommune;F713510020.htm;F713510020.htm;Haderslev Kommune;Aarø;Haderslevkredsen
510;1289225;709148;"Marstrup Hallen; Cafeteriet";Marstrup;Haderslev Kommune;F713510021.htm;F713510021.htm;Haderslev Kommune;Marstrup;Haderslevkredsen
510;1289243;709390;Gretbjerghus;Halk;Haderslev Kommune;F713510022.htm;F713510022.htm;Haderslev Kommune;Halk;Haderslevkredsen
510;1289219;701506;Fjelstrup Forsamlingshus;Fjelstrup;Haderslev Kommune;F713510024.htm;F713510024.htm;Haderslev Kommune;Fjelstrup;Haderslevkredsen
510;1289201;710758;Bevtoft Forsamlingshus;Bevtoft;Haderslev Kommune;F713510025.htm;F713510025.htm;Haderslev Kommune;Bevtoft;Haderslevkredsen
510;1289197;711852;Hotel Vojens;Vojens Øst;Haderslev Kommune;F713510026.htm;F713510026.htm;Haderslev Kommune;Vojens Øst;Haderslevkredsen
510;1289195;711878;"Lagoniskolen; Aulaen";Vojens Vest;Haderslev Kommune;F713510028.htm;F713510028.htm;Haderslev Kommune;Vojens Vest;Haderslevkredsen
510;1289205;707568;Skrydstrup Forsamlingsgård;Skrydstrup;Haderslev Kommune;F713510029.htm;F713510029.htm;Haderslev Kommune;Skrydstrup;Haderslevkredsen
510;1289199;703304;Hammelev Hallen;Hammelev;Haderslev Kommune;F713510030.htm;F713510030.htm;Haderslev Kommune;Hammelev;Haderslevkredsen
510;1289245;711996;Jegerup Forsamlingshus;Jegerup;Haderslev Kommune;F713510031.htm;F713510031.htm;Haderslev Kommune;Jegerup;Haderslevkredsen
