,institutionsnummer,Karakter,Soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates
627,461045,8.4,8.2,461,55.396566555792596,10.391420046446099,5000,Sct. Albani Skole,Grundskoler,Friskoler og private grundskoler,"(55.396566555792596, 10.391420046446099)"
628,461046,8.1,7.6,461,55.4382520821888,10.3981827524802,5270,Stige Friskole,Grundskoler,Friskoler og private grundskoler,"(55.4382520821888, 10.3981827524802)"
629,461047,6.9,7.4,461,55.3311507004373,10.3275909933975,5260,Ådalskolen,Grundskoler,Friskoler og private grundskoler,"(55.3311507004373, 10.3275909933975)"
630,461053,8.8,8.2,461,55.339139661886996,10.2920363762569,5250,Kratholmskolen,Grundskoler,Friskoler og private grundskoler,"(55.339139661886996, 10.2920363762569)"
631,461060,7.0,6.8,461,55.433036286252005,10.378715102312801,5270,Søhusskolen,Grundskoler,Folkeskoler,"(55.433036286252005, 10.378715102312801)"
632,461064,6.9,7.0,461,55.366096858681296,10.449727711756301,5220,Holluf Pile Skole,Grundskoler,Folkeskoler,"(55.366096858681296, 10.449727711756301)"
633,461068,8.3,8.2,461,55.362044051596,10.399682588502301,5260,Lilleskolen Odense,Grundskoler,Friskoler og private grundskoler,"(55.362044051596, 10.399682588502301)"
634,461070,6.9,6.2,461,55.4288811355447,10.4806549164228,5320,Al-Salahiyah Skolen,Grundskoler,Friskoler og private grundskoler,"(55.4288811355447, 10.4806549164228)"
635,461075,5.4,5.6,461,55.4149155914901,10.4289478420226,5240,H. C. Andersen Skolen,Grundskoler,Folkeskoler,"(55.4149155914901, 10.4289478420226)"
636,461078,7.4,7.7,461,55.397662352611505,10.3847505801751,5000,Det Kongelige Teater Balletskolen Odense,Grundskoler,Friskoler og private grundskoler,"(55.397662352611505, 10.3847505801751)"
637,471005,6.2,6.3,480,55.574038579235705,10.3684792709908,5450,Kystskolen,Grundskoler,Folkeskoler,"(55.574038579235705, 10.3684792709908)"
638,471008,6.4,6.7,480,55.510998847109995,10.3943940584758,5450,Sletten Skole,Grundskoler,Folkeskoler,"(55.510998847109995, 10.3943940584758)"
639,471011,7.2,7.4,480,55.5134410328162,10.3972224825159,5450,Otterup Realskole,Grundskoler,Friskoler og private grundskoler,"(55.5134410328162, 10.3972224825159)"
640,471302,4.6,5.3,480,55.6054843370975,10.333698947061801,5450,Efterskolen Flyvesandet,Efterskoler,Efterskoler,"(55.6054843370975, 10.333698947061801)"
641,473009,7.0,6.8,430,55.2311294892456,10.4874215539868,5750,Tingagerskolen,Grundskoler,Folkeskoler,"(55.2311294892456, 10.4874215539868)"
642,473011,7.5,7.0,430,55.2069489333149,10.353670259461,5750,Hjemly Friskole,Grundskoler,Friskoler og private grundskoler,"(55.2069489333149, 10.353670259461)"
644,473014,4.4,4.9,430,55.2343569095426,10.4732767367819,5750,Ringe Kost- og Realskole,Grundskoler,Friskoler og private grundskoler,"(55.2343569095426, 10.4732767367819)"
645,473020,6.7,6.8,430,55.2392235441673,10.471939547911099,5750,Nordagerskolen,Grundskoler,Folkeskoler,"(55.2392235441673, 10.471939547911099)"
647,473301,7.4,7.6,430,55.240118588766,10.4698963208031,5750,Ringe Fri- og Efterskole,Efterskoler,Efterskoler,"(55.240118588766, 10.4698963208031)"
648,475301,6.4,7.2,482,54.940824229247504,10.7305298041849,5900,Langelands Efterskole,Efterskoler,Efterskoler,"(54.940824229247504, 10.7305298041849)"
649,477004,6.1,6.4,430,55.217826104723606,10.5918737321147,5854,Gislev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.217826104723606, 10.5918737321147)"
650,479008,7.6,7.2,479,55.03856750127271,10.54058376122,5700,Rantzausminde Skole,Grundskoler,Folkeskoler,"(55.03856750127271, 10.54058376122)"
651,479013,8.3,8.1,479,55.062574581720504,10.604334538143199,5700,Haahrs Skole,Grundskoler,Friskoler og private grundskoler,"(55.062574581720504, 10.604334538143199)"
652,479014,6.8,7.4,479,55.058046990478495,10.6085816517359,5700,Ida Holsts Skole,Grundskoler,Friskoler og private grundskoler,"(55.058046990478495, 10.6085816517359)"
653,479016,8.2,8.0,479,55.098403316130295,10.703491953607301,5881,Øster Åby Friskole,Grundskoler,Friskoler og private grundskoler,"(55.098403316130295, 10.703491953607301)"
654,479300,5.2,6.3,479,55.0601705882421,10.649937603971699,5700,Svendborg Medie & Sportsefterskole,Efterskoler,Efterskoler,"(55.0601705882421, 10.649937603971699)"
655,481302,8.4,8.3,482,54.828975385245506,10.6997234385201,5932,Musikefterskolen i Humble,Efterskoler,Efterskoler,"(54.828975385245506, 10.6997234385201)"
656,482002,6.1,6.4,482,54.931660446668,10.7324797329831,5900,Ørstedskolen,Grundskoler,Folkeskoler,"(54.931660446668, 10.7324797329831)"
657,483002,8.0,7.6,480,55.44377194945189,10.1954618806858,5462,Havrehedskolen,Grundskoler,Folkeskoler,"(55.44377194945189, 10.1954618806858)"
658,483003,6.1,6.2,480,55.5126400441716,10.1735896521451,5471,Særslev-Hårslev-Skolen,Grundskoler,Folkeskoler,"(55.5126400441716, 10.1735896521451)"
659,483004,7.0,6.7,480,55.48794585758449,10.2499368661636,5471,Søndersøskolen,Grundskoler,Folkeskoler,"(55.48794585758449, 10.2499368661636)"
660,483300,6.5,6.9,480,55.513946019650604,10.1787030985273,5471,Nordfyns Efterskole,Efterskoler,Efterskoler,"(55.513946019650604, 10.1787030985273)"
661,485003,6.8,6.8,420,55.345043336751395,10.179154576817801,5690,Tallerupskolen,Grundskoler,Folkeskoler,"(55.345043336751395, 10.179154576817801)"
662,485004,7.8,7.3,420,55.3217968191104,10.2035833590548,5690,Tommerup Skole,Grundskoler,Folkeskoler,"(55.3217968191104, 10.2035833590548)"
663,485302,3.9,4.9,420,55.3295810230279,10.2171295552519,5690,Vestfyns Efterskole,Efterskoler,Efterskoler,"(55.3295810230279, 10.2171295552519)"
664,489002,6.3,6.4,450,55.3598901409774,10.6710244517774,5540,Vibeskolen,Grundskoler,Folkeskoler,"(55.3598901409774, 10.6710244517774)"
665,491005,6.8,6.8,420,55.3879643696426,10.133960674361001,5492,Vissenbjerg Skole,Grundskoler,Folkeskoler,"(55.3879643696426, 10.133960674361001)"
666,495005,7.6,6.8,450,55.25312479109589,10.6736061646598,5853,4kløverskolen,Grundskoler,Folkeskoler,"(55.25312479109589, 10.6736061646598)"
667,495006,5.0,5.3,450,55.280171015282704,10.687029196559699,5853,Refsvindinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.280171015282704, 10.687029196559699)"
668,495007,5.7,6.1,450,55.21614528624271,10.6865503668605,5853,Svindinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.21614528624271, 10.6865503668605)"
669,497001,7.6,7.0,430,55.30568114639011,10.4736823351803,5792,Broskolen,Grundskoler,Folkeskoler,"(55.30568114639011, 10.4736823351803)"
670,497002,7.0,6.8,430,55.301807651665,10.4011516704317,5792,Carl Nielsen-Skolen,Grundskoler,Folkeskoler,"(55.301807651665, 10.4011516704317)"
671,497005,7.4,7.3,430,55.31014253083429,10.5902125445821,5863,Ferritslev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.31014253083429, 10.5902125445821)"
672,497006,8.2,8.0,430,55.3031637083095,10.3892728272703,5792,Nr Lyndelse Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3031637083095, 10.3892728272703)"
673,497007,8.9,8.6,430,55.30939615,10.49965282,5792,Sdr. Nærå Friskole og Midtfyns Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.30939615, 10.49965282)"
674,497300,5.2,5.8,430,55.30939614691529,10.4996528238657,5792,Sdr. Nærå Friskole og Midtfyns Efterskole,Efterskoler,Efterskoler,"(55.30939614691529, 10.4996528238657)"
675,499004,7.4,7.1,420,55.3744728802876,10.046281447666301,5560,Aarupskolen,Grundskoler,Folkeskoler,"(55.3744728802876, 10.046281447666301)"
676,499005,7.9,7.6,420,55.3427641189171,10.096108936826699,5560,Frøbjerg-Orte Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3427641189171, 10.096108936826699)"
677,501001,6.4,6.4,540,54.9470904863919,9.872008979080269,6440,Augustenborg Skole,Grundskoler,Folkeskoler,"(54.9470904863919, 9.872008979080269)"
678,503301,6.2,6.6,580,54.842040381908205,9.329011581327359,6330,Frøslevlejrens Efterskole,Efterskoler,Efterskoler,"(54.842040381908205, 9.329011581327359)"
679,507001,7.4,7.1,540,54.8875874442155,9.66994222120193,6310,Broager Skole,Grundskoler,Folkeskoler,"(54.8875874442155, 9.66994222120193)"
680,507301,5.2,5.7,540,54.86296044709821,9.72103503159891,6310,Adventure Efterskolen Sønderjylland Skelde,Efterskoler,Efterskoler,"(54.86296044709821, 9.72103503159891)"
681,509011,6.4,6.5,621,55.361538731496104,9.532619085990289,6070,Aller Friskole,Grundskoler,Friskoler og private grundskoler,"(55.361538731496104, 9.532619085990289)"
682,509013,7.2,6.8,621,55.354696635980304,9.4859702041471,6070,Christiansfeld Skole,Grundskoler,Folkeskoler,"(55.354696635980304, 9.4859702041471)"
683,509300,5.7,6.4,621,55.4071110231004,9.550679830033712,6093,Design- & Idrætsefterskolen Skamling,Efterskoler,Efterskoler,"(55.4071110231004, 9.550679830033712)"
685,511300,3.8,4.9,510,55.2899824290488,9.05099636003524,6510,Gram Efterskole,Efterskoler,Efterskoler,"(55.2899824290488, 9.05099636003524)"
686,513002,7.2,6.9,540,54.9201068785528,9.587536939330711,6300,Gråsten Skole,Grundskoler,Folkeskoler,"(54.9201068785528, 9.587536939330711)"
687,513008,6.1,6.3,540,54.9373447641904,9.62003098525901,6300,Æblegård Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9373447641904, 9.62003098525901)"
688,515014,7.1,7.6,510,55.2577950070068,9.492801471232289,6100,Haderslev Realskole,Grundskoler,Friskoler og private grundskoler,"(55.2577950070068, 9.492801471232289)"
689,515015,6.2,6.5,510,55.243394946300704,9.492465217102689,6100,Deutsche Schule Hadersleben,Grundskoler,Friskoler og private grundskoler,"(55.243394946300704, 9.492465217102689)"
690,515018,7.8,7.6,510,55.25528724899,9.48706946917307,6100,Haderslev Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.25528724899, 9.48706946917307)"
691,515302,7.1,7.0,510,55.182844175830496,9.45900975745263,6100,Hoptrup Efterskole,Efterskoler,Efterskoler,"(55.182844175830496, 9.45900975745263)"
692,517300,6.0,6.5,550,54.96551945,8.69153404,6280,Højer Efterskole,Efterskoler,Efterskoler,"(54.96551945, 8.69153404)"
693,519002,6.7,6.7,580,54.982318121640006,9.5114402591343,6200,Felsted Centralskole,Grundskoler,Folkeskoler,"(54.982318121640006, 9.5114402591343)"
694,519008,6.8,6.7,580,54.931686971508796,9.44776852605859,6200,Søgård Friskole,Grundskoler,Friskoler og private grundskoler,"(54.931686971508796, 9.44776852605859)"
695,519300,6.7,7.0,580,55.04454172394011,9.41894126484863,6200,Sundeved Efterskole,Efterskoler,Efterskoler,"(55.04454172394011, 9.41894126484863)"
696,521300,7.2,7.3,550,55.0557361726056,8.94697856462161,6240,Løgumkloster Efterskole,Efterskoler,Efterskoler,"(55.0557361726056, 8.94697856462161)"
697,521302,6.8,7.1,550,55.066047602028206,8.936755643901071,6240,Sportsefterskolen SINE,Efterskoler,Efterskoler,"(55.066047602028206, 8.936755643901071)"
698,523001,6.9,6.6,540,54.991808759479596,9.86405053653413,6430,Nørreskov-Skolen,Grundskoler,Folkeskoler,"(54.991808759479596, 9.86405053653413)"
699,523012,4.7,5.0,540,55.0259559043467,9.73139820171819,6430,Oksbøl Friskole,Grundskoler,Friskoler og private grundskoler,"(55.0259559043467, 9.73139820171819)"
700,523013,7.3,7.2,540,55.04779264431999,9.75751242171111,6430,Friskolen - Østerlund,Grundskoler,Friskoler og private grundskoler,"(55.04779264431999, 9.75751242171111)"
701,523300,7.9,7.8,540,55.0590572636214,9.74944521285431,6430,Nordborg Slots Efterskole,Efterskoler,Efterskoler,"(55.0590572636214, 9.74944521285431)"
702,525007,6.5,6.7,550,55.1307604899183,9.12838707524741,6534,Agerskov Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.1307604899183, 9.12838707524741)"
703,525010,6.9,6.6,550,55.192825724585106,9.062518274028982,6520,Kostskolen i Sønderjylland,Grundskoler,Friskoler og private grundskoler,"(55.192825724585106, 9.062518274028982)"
704,525300,7.0,7.0,550,55.12715349042621,9.131684475104189,6534,Agerskov Ungdomsskole,Efterskoler,Efterskoler,"(55.12715349042621, 9.131684475104189)"
705,527002,7.6,7.2,575,55.3544626320837,9.20722464398277,6630,Jels Skole,Grundskoler,Folkeskoler,"(55.3544626320837, 9.20722464398277)"
706,527004,7.0,6.8,575,55.3664800189433,9.06975449687723,6630,Rødding Skole,Grundskoler,Folkeskoler,"(55.3664800189433, 9.06975449687723)"
707,527008,7.0,6.8,575,55.366729411982405,9.06039843636426,6630,Rødding Friskole,Grundskoler,Friskoler og private grundskoler,"(55.366729411982405, 9.06039843636426)"
708,527009,6.0,6.3,575,55.3307928171498,9.0594478230434,6630,Brændstrup Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3307928171498, 9.0594478230434)"
709,527300,5.0,6.0,575,55.42657223,9.01598689,6660,Kongeådalens Efterskole,Efterskoler,Efterskoler,"(55.42657223, 9.01598689)"
710,529003,6.8,6.6,580,55.0264138936796,9.308991297981962,6230,Hjordkær Skole,Grundskoler,Folkeskoler,"(55.0264138936796, 9.308991297981962)"
711,531005,5.5,6.0,550,55.1562623434659,8.7676540038719,6780,Skærbæk Distriktsskole,Grundskoler,Folkeskoler,"(55.1562623434659, 8.7676540038719)"
712,531007,6.7,6.7,550,55.15712408526521,8.76716247720878,6780,Skærbæk Realskole,Grundskoler,Friskoler og private grundskoler,"(55.15712408526521, 8.76716247720878)"
713,531300,8.1,8.0,550,55.2322709706188,8.7261094028049,6780,Rejsby Europæiske Efterskole,Efterskoler,Efterskoler,"(55.2322709706188, 8.7261094028049)"
714,533004,7.0,7.0,540,54.951131755546896,9.705761710172679,6400,Nydamskolen,Grundskoler,Folkeskoler,"(54.951131755546896, 9.705761710172679)"
715,533005,8.0,8.0,540,54.98722996,9.66145794,6400,Eckersberg Friskole,Grundskoler,Friskoler og private grundskoler,"(54.98722996, 9.66145794)"
716,535001,7.0,6.8,540,54.9244080381777,9.90075619533448,6470,Hørup Centralskole,Grundskoler,Folkeskoler,"(54.9244080381777, 9.90075619533448)"
717,535006,8.8,8.4,540,54.85926091941529,9.929993852087,6470,Kegnæs Friskole,Grundskoler,Friskoler og private grundskoler,"(54.85926091941529, 9.929993852087)"
718,535007,6.9,6.8,540,54.9265137934079,9.971329263472699,6470,Tandslet Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9265137934079, 9.971329263472699)"
719,537004,6.0,6.4,540,54.905278012970896,9.81126740532039,6400,Sønderskov-Skolen,Grundskoler,Folkeskoler,"(54.905278012970896, 9.81126740532039)"
720,537006,6.5,6.8,540,54.9251443938849,9.829177367656492,6400,Ulkebøl Skole,Grundskoler,Folkeskoler,"(54.9251443938849, 9.829177367656492)"
721,537007,7.8,7.2,540,54.911091209931605,9.76673188387538,6400,Dybbøl-Skolen,Grundskoler,Folkeskoler,"(54.911091209931605, 9.76673188387538)"
722,537008,7.3,6.8,540,54.9204709303514,9.80414676013023,6400,Humlehøj-Skolen,Grundskoler,Folkeskoler,"(54.9204709303514, 9.80414676013023)"
723,537015,8.6,8.1,540,54.91291622906589,9.806596567937289,6400,Privatskolen Als,Grundskoler,Friskoler og private grundskoler,"(54.91291622906589, 9.806596567937289)"
724,539003,6.9,6.6,580,54.94564201761129,9.10309535485831,6372,Bylderup Skole,Grundskoler,Folkeskoler,"(54.94564201761129, 9.10309535485831)"
725,539006,7.2,6.6,580,54.934586240876705,9.24609671681726,6360,Tinglev Skole,Grundskoler,Folkeskoler,"(54.934586240876705, 9.24609671681726)"
726,539012,7.1,7.0,580,54.93428250576,9.24799332661383,6360,Deutsche Schule Tingleff,Grundskoler,Friskoler og private grundskoler,"(54.93428250576, 9.24799332661383)"
727,539014,6.2,6.2,580,54.9366865274276,9.07824569270267,6372,Friskolen - Bylderup Bov,Grundskoler,Friskoler og private grundskoler,"(54.9366865274276, 9.07824569270267)"
728,539300,6.2,6.8,580,54.934173661226104,9.24883747441196,6360,Den Tyske Efterskole Tinglev,Efterskoler,Efterskoler,"(54.934173661226104, 9.24883747441196)"
729,541006,7.1,7.1,550,54.9359721673141,8.863759102680039,6270,Ludwig-Andresen-Schule,Grundskoler,Friskoler og private grundskoler,"(54.9359721673141, 8.863759102680039)"
730,543301,7.2,7.2,510,55.2463238129436,9.29397342875867,6500,Vojens Gymnastik- og Idrætsefterskole,Efterskoler,Efterskoler,"(55.2463238129436, 9.29397342875867)"
731,545002,6.8,7.0,580,55.087963237863505,9.46122256433387,6200,Løjt Kirkeby Skole,Grundskoler,Folkeskoler,"(55.087963237863505, 9.46122256433387)"
732,545005,7.5,7.4,580,54.9943465370743,9.43089863749092,6200,Stubbæk Skole,Grundskoler,Folkeskoler,"(54.9943465370743, 9.43089863749092)"
733,545006,6.7,6.9,580,55.045923793678206,9.41069822011355,6200,Deutsche Privatschule Apenrade,Grundskoler,Friskoler og private grundskoler,"(55.045923793678206, 9.41069822011355)"
734,545009,6.4,6.2,580,55.0620711818651,9.409429498870901,6200,Høje Kolstrup Skole,Grundskoler,Folkeskoler,"(55.0620711818651, 9.409429498870901)"
735,545011,7.1,7.4,580,55.052811783787796,9.416654232736,6200,Aabenraa Friskole,Grundskoler,Friskoler og private grundskoler,"(55.052811783787796, 9.416654232736)"
736,550300,6.4,7.1,550,54.96208398798579,8.69405924379956,6280,Højer Design Efterskole,Efterskoler,Efterskoler,"(54.96208398798579, 8.69405924379956)"
737,551003,7.2,7.0,530,55.628826351747705,9.08466522833741,6623,Vorbasse Skole,Grundskoler,Folkeskoler,"(55.628826351747705, 9.08466522833741)"
738,553009,5.8,6.1,573,55.73874475776321,8.26442446860767,6854,Blåbjerg Friskole,Grundskoler,Friskoler og private grundskoler,"(55.73874475776321, 8.26442446860767)"
739,553300,7.8,7.8,573,55.7375270812242,8.42318540988574,6830,Frøstruphave Efterskole,Efterskoler,Efterskoler,"(55.7375270812242, 8.42318540988574)"
740,555001,6.9,6.8,573,55.6294733301377,8.27378848033712,6840,Blåvandshuk Skole,Grundskoler,Folkeskoler,"(55.6294733301377, 8.27378848033712)"
741,557300,6.2,6.6,561,55.473470294147795,8.69607810106815,6740,Bramming Gymnastik- og Idrætsefterskole,Efterskoler,Efterskoler,"(55.473470294147795, 8.69607810106815)"
742,557303,8.0,7.9,561,55.4856471491953,8.696736405696981,6740,Sydvestjyllands Efterskole,Efterskoler,Efterskoler,"(55.4856471491953, 8.696736405696981)"
743,561026,8.9,8.1,561,55.4704181699533,8.4466580959415,6700,Esbjerg Realskole,Grundskoler,Friskoler og private grundskoler,"(55.4704181699533, 8.4466580959415)"
744,561030,8.2,8.1,561,55.469794044093504,8.45000158912032,6700,Skt. Nikolaj Skole,Grundskoler,Friskoler og private grundskoler,"(55.469794044093504, 8.45000158912032)"
745,561036,7.6,7.5,561,55.5096560591922,8.41554550749465,6710,Markusskolen,Grundskoler,Friskoler og private grundskoler,"(55.5096560591922, 8.41554550749465)"
746,561301,4.1,4.9,561,55.477068427821294,8.48976661110811,6705,Bieringhus Efterskole,Efterskoler,Efterskoler,"(55.477068427821294, 8.48976661110811)"
747,563001,7.7,7.7,563,55.4458549639988,8.39462506038196,6720,Fanø Skole,Grundskoler,Folkeskoler,"(55.4458549639988, 8.39462506038196)"
748,565004,5.4,5.7,530,55.6924656056019,8.99827201290315,7250,Hejnsvig Skole,Grundskoler,Folkeskoler,"(55.6924656056019, 8.99827201290315)"
749,565007,7.7,7.1,530,55.8397568886968,8.8909910822516,7260,Sdr Omme Skole,Grundskoler,Folkeskoler,"(55.8397568886968, 8.8909910822516)"
750,565009,6.8,6.7,530,55.763245391075,8.91458771495032,7200,Grindsted Vestre Skole,Grundskoler,Folkeskoler,"(55.763245391075, 8.91458771495032)"
751,565010,7.7,7.4,530,55.7638447941366,8.90081796362481,7200,Grindsted Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7638447941366, 8.90081796362481)"
752,567001,7.1,7.0,573,55.6025621639228,8.80899591674333,6753,Agerbæk Skole,Grundskoler,Folkeskoler,"(55.6025621639228, 8.80899591674333)"
753,567300,6.1,6.6,573,55.649045991665105,8.66100980939023,6800,Øse Efterskole,Efterskoler,Efterskoler,"(55.649045991665105, 8.66100980939023)"
754,569004,6.1,6.4,575,55.500569640276396,8.91492913217878,6670,Højmarkskolen,Grundskoler,Folkeskoler,"(55.500569640276396, 8.91492913217878)"
755,571022,7.8,7.7,561,55.33125869773811,8.773655962014839,6760,Riberhus Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.33125869773811, 8.773655962014839)"
756,573003,7.6,7.2,573,55.6309045549066,8.48196297851655,6800,Brorsonskolen,Grundskoler,Folkeskoler,"(55.6309045549066, 8.48196297851655)"
757,573006,6.8,6.6,573,55.611826671655706,8.48824191422897,6800,Lykkesgårdskolen,Grundskoler,Folkeskoler,"(55.611826671655706, 8.48824191422897)"
758,573008,6.0,6.4,573,55.618871818942395,8.47145534547494,6800,Sct. Jacobi Skole,Grundskoler,Folkeskoler,"(55.618871818942395, 8.47145534547494)"
759,573300,8.9,8.3,573,55.622163320488006,8.52555861214744,6800,Vardeegnens Gymnasieforberedende Efterskole,Efterskoler,Efterskoler,"(55.622163320488006, 8.52555861214744)"
760,575003,6.8,6.9,575,55.4749682098399,9.12646950914345,6600,Grønvangskolen,Grundskoler,Folkeskoler,"(55.4749682098399, 9.12646950914345)"
761,575004,7.4,6.9,575,55.5714476403394,9.137099518805881,6622,Bække Skole,Grundskoler,Folkeskoler,"(55.5714476403394, 9.137099518805881)"
762,575011,6.4,6.4,575,55.481321791705504,9.14622215559749,6600,Østerbyskolen,Grundskoler,Folkeskoler,"(55.481321791705504, 9.14622215559749)"
763,575013,6.4,6.6,575,55.5235918373555,9.113826530143529,6600,Vejen friskole,Grundskoler,Friskoler og private grundskoler,"(55.5235918373555, 9.113826530143529)"
764,575014,4.1,4.5,575,55.513019842388104,8.91572588035833,6670,Friskolen Helios,Grundskoler,Friskoler og private grundskoler,"(55.513019842388104, 8.91572588035833)"
765,575300,6.8,7.1,575,55.4463794263047,9.110603518106961,6600,Skibelund Gymnastik- og Idrætsefterskole,Efterskoler,Efterskoler,"(55.4463794263047, 9.110603518106961)"
766,575306,6.7,7.0,575,55.4849823403786,9.04847990234445,6600,Ladelund Efterskole,Efterskoler,Efterskoler,"(55.4849823403786, 9.04847990234445)"
767,575307,7.0,7.4,575,55.47101274341829,9.0996521702434,6600,Askov Højskole og Efterskole,Efterskoler,Efterskoler,"(55.47101274341829, 9.0996521702434)"
768,577001,6.5,6.8,573,55.70446245956679,8.75558154172875,6823,Ansager Skole,Grundskoler,Folkeskoler,"(55.70446245956679, 8.75558154172875)"
769,577007,7.2,6.8,573,55.719289538518495,8.61016118495538,6862,Tistrup Skole,Grundskoler,Folkeskoler,"(55.719289538518495, 8.61016118495538)"
770,577008,7.1,6.8,573,55.8098210112361,8.61228104082406,6870,Ølgod Skole,Grundskoler,Folkeskoler,"(55.8098210112361, 8.61228104082406)"
771,577300,5.4,6.1,573,55.8094338210771,8.63200183584998,6870,Ølgod Efterskole,Efterskoler,Efterskoler,"(55.8094338210771, 8.63200183584998)"
772,577301,7.1,6.8,573,55.73862318531221,8.70200871167226,6823,Skovlund Efterskole,Efterskoler,Efterskoler,"(55.73862318531221, 8.70200871167226)"
773,601001,6.3,6.6,615,55.973931703081895,9.60805054317787,8740,Brædstrup Skole,Grundskoler,Folkeskoler,"(55.973931703081895, 9.60805054317787)"
774,601008,6.3,6.3,615,55.981270021338204,9.666087324878461,8740,Tønning-Træden Friskole,Grundskoler,Friskoler og private grundskoler,"(55.981270021338204, 9.666087324878461)"
776,603005,7.2,7.1,630,55.6414894611679,9.6436778519479,7080,Englystskolen,Grundskoler,Folkeskoler,"(55.6414894611679, 9.6436778519479)"
777,603301,6.9,7.4,630,55.674103931914395,9.681120454686301,7080,Brejning Efterskole,Efterskoler,Efterskoler,"(55.674103931914395, 9.681120454686301)"
778,605002,7.1,7.0,630,55.6182479396912,9.31520581622794,6040,Egtved Skole,Grundskoler,Folkeskoler,"(55.6182479396912, 9.31520581622794)"
779,605007,7.1,6.8,630,55.6572431838206,9.40373259686844,7100,Ødsted Skole,Grundskoler,Folkeskoler,"(55.6572431838206, 9.40373259686844)"
780,605008,6.8,7.1,630,55.598743398637296,9.44436395916105,6040,Øster Starup Skole,Grundskoler,Folkeskoler,"(55.598743398637296, 9.44436395916105)"
781,605009,7.8,7.8,630,55.7110297955688,9.37355986387069,7182,"Balle Friskole, Balle Musik- & Idrætsefterskole",Grundskoler,Friskoler og private grundskoler,"(55.7110297955688, 9.37355986387069)"
782,605300,8.1,7.9,630,55.7110297955688,9.37355986387069,7182,"Balle Friskole, Balle Musik- & Idrætsefterskole",Efterskoler,Efterskoler,"(55.7110297955688, 9.37355986387069)"
783,605301,6.9,6.7,630,55.71081161529779,9.20904367296821,7184,Vandel Efterskole,Efterskoler,Efterskoler,"(55.71081161529779, 9.20904367296821)"
784,605302,7.5,7.4,630,55.5853988235615,9.422389536373801,6040,Ågård Efterskole,Efterskoler,Efterskoler,"(55.5853988235615, 9.422389536373801)"
785,607015,8.0,7.3,607,55.5636651072104,9.758934928804381,7000,Fredericia Realskole,Grundskoler,Friskoler og private grundskoler,"(55.5636651072104, 9.758934928804381)"
786,607018,6.9,6.7,607,55.564234488525,9.75584878942174,7000,Sct. Knuds Skole,Grundskoler,Friskoler og private grundskoler,"(55.564234488525, 9.75584878942174)"
787,607022,6.3,6.4,607,55.565464709771604,9.767140212326382,7000,Fredericia Friskole,Grundskoler,Friskoler og private grundskoler,"(55.565464709771604, 9.767140212326382)"
788,609003,7.3,7.0,615,55.963743692752196,9.75522340102249,8752,Østbirk Skole,Grundskoler,Folkeskoler,"(55.963743692752196, 9.75522340102249)"
789,609004,7.5,7.3,615,55.9313267270838,9.85205307096374,8751,Gedved Skole,Grundskoler,Folkeskoler,"(55.9313267270838, 9.85205307096374)"
790,609300,7.5,7.3,615,55.920068598732904,9.997045158414169,8700,Elbæk Efterskole,Efterskoler,Efterskoler,"(55.920068598732904, 9.997045158414169)"
791,609301,7.3,7.3,615,55.96564241439901,9.71775598130052,8752,Vestbirk Musik- & Sportsefterskole,Efterskoler,Efterskoler,"(55.96564241439901, 9.71775598130052)"
792,611008,6.5,6.9,630,55.9077813956619,9.26061953268693,7323,Thyregod Skole,Grundskoler,Folkeskoler,"(55.9077813956619, 9.26061953268693)"
794,611300,7.6,7.8,630,55.913514171825895,9.331122516492849,7323,Vesterlund Efterskole,Efterskoler,Efterskoler,"(55.913514171825895, 9.331122516492849)"
795,613002,7.5,7.3,766,55.7711031916712,9.7057412267994,8722,Hedensted Skole,Grundskoler,Folkeskoler,"(55.7711031916712, 9.7057412267994)"
796,613005,7.1,6.5,766,55.802228096125795,9.698115780417401,8723,Løsning Skole,Grundskoler,Folkeskoler,"(55.802228096125795, 9.698115780417401)"
797,613008,8.5,8.1,766,55.82208156293161,9.61338017001781,7171,Bøgballe Friskole,Grundskoler,Friskoler og private grundskoler,"(55.82208156293161, 9.61338017001781)"
798,613009,6.3,6.8,766,55.71403890502889,9.684002137201391,8721,Vejlefjordskolens Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.71403890502889, 9.684002137201391)"
799,613012,7.6,7.3,766,55.780753053179104,9.6952263140989,8722,Stjernevejskolen,Grundskoler,Folkeskoler,"(55.780753053179104, 9.6952263140989)"
