,institutionsnummer,Karakter,Soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates
694,451304,8.0,8.0,410,55.4580717602382,9.873564475742949,5580,Eisbjerghus Internationale Efterskole,Efterskoler,Efterskoler,"(55.4580717602382, 9.873564475742949)"
695,461001,5.9,6.3,461,55.430453981339504,10.481163954495198,5320,Agedrup Skole,Grundskoler,Folkeskoler,"(55.430453981339504, 10.481163954495198)"
696,461003,7.0,7.3,461,55.3582541316934,10.3795727255795,5260,Dalumskolen,Grundskoler,Folkeskoler,"(55.3582541316934, 10.3795727255795)"
697,461007,6.9,7.3,461,55.3611532303063,10.3994059227823,5260,Hjalleseskolen,Grundskoler,Folkeskoler,"(55.3611532303063, 10.3994059227823)"
698,461008,8.1,8.0,461,55.3868218400562,10.3718157797065,5000,Hunderupskolen,Grundskoler,Folkeskoler,"(55.3868218400562, 10.3718157797065)"
699,461009,7.0,7.2,461,55.332948816895104,10.4412336415434,5260,Højby Skole,Grundskoler,Folkeskoler,"(55.332948816895104, 10.4412336415434)"
700,461010,5.7,6.7,461,55.351940868428,10.338796137754,5250,Højmeskolen,Grundskoler,Folkeskoler,"(55.351940868428, 10.338796137754)"
701,461013,6.6,6.9,461,55.420040003908206,10.266140026226,5210,Korup Skole,Grundskoler,Folkeskoler,"(55.420040003908206, 10.266140026226)"
702,461014,6.7,6.0,461,55.3865292650224,10.417130531336198,5230,Ejerslykkeskolen,Grundskoler,Folkeskoler,"(55.3865292650224, 10.417130531336198)"
703,461015,7.2,7.1,461,55.4249272617266,10.350799610756098,5270,Kroggårdsskolen,Grundskoler,Folkeskoler,"(55.4249272617266, 10.350799610756098)"
704,461017,6.9,7.1,461,55.3863936260693,10.398569226320198,5230,Munkebjergskolen,Grundskoler,Folkeskoler,"(55.3863936260693, 10.398569226320198)"
705,461018,6.0,6.7,461,55.4168927051385,10.3577823322391,5270,Næsby Skole,Grundskoler,Folkeskoler,"(55.4168927051385, 10.3577823322391)"
706,461019,7.7,7.3,461,55.391986841510295,10.339995801657698,5200,Provstegårdskolen,Grundskoler,Folkeskoler,"(55.391986841510295, 10.339995801657698)"
707,461020,6.4,7.1,461,55.4084805877178,10.3153049690984,5210,Paarup Skole,Grundskoler,Folkeskoler,"(55.4084805877178, 10.3153049690984)"
708,461021,7.9,7.3,461,55.343182279017704,10.2920672120874,5250,Rasmus Rask-Skolen,Grundskoler,Folkeskoler,"(55.343182279017704, 10.2920672120874)"
709,461022,5.7,5.6,461,55.4079082173259,10.4138370973032,5000,Risingskolen,Grundskoler,Folkeskoler,"(55.4079082173259, 10.4138370973032)"
710,461023,7.9,7.6,461,55.3692162903776,10.3470593309445,5250,Sanderumskolen,Grundskoler,Folkeskoler,"(55.3692162903776, 10.3470593309445)"
711,461024,6.8,7.2,461,55.41474288676871,10.3966528028556,5000,Sct Hans Skole,Grundskoler,Folkeskoler,"(55.41474288676871, 10.3966528028556)"
712,461025,6.2,6.3,461,55.4265140630445,10.4455372161955,5240,Seden Skole,Grundskoler,Folkeskoler,"(55.4265140630445, 10.4455372161955)"
713,461026,7.0,7.3,461,55.3357068850455,10.3453907026905,5260,Skt Klemensskolen,Grundskoler,Folkeskoler,"(55.3357068850455, 10.3453907026905)"
714,461030,7.0,7.3,461,55.4095561177683,10.350340640385099,5210,Tarup Skole,Grundskoler,Folkeskoler,"(55.4095561177683, 10.350340640385099)"
715,461031,6.9,6.8,461,55.3403621044986,10.502337773617,5220,Tingkærskolen,Grundskoler,Folkeskoler,"(55.3403621044986, 10.502337773617)"
716,461032,7.8,7.8,461,55.368609802879,10.366488212647,5250,Tingløkkeskolen,Grundskoler,Folkeskoler,"(55.368609802879, 10.366488212647)"
717,461034,7.2,7.2,461,55.3958964583195,10.2541240395181,5491,Ubberud Skole,Grundskoler,Folkeskoler,"(55.3958964583195, 10.2541240395181)"
718,461035,5.9,6.1,461,55.39354491590839,10.374035028189,5000,Vestre Skole,Grundskoler,Folkeskoler,"(55.39354491590839, 10.374035028189)"
719,461038,6.9,6.6,461,55.3792294816974,10.423962207866401,5230,Rosengårdskolen,Grundskoler,Folkeskoler,"(55.3792294816974, 10.423962207866401)"
720,461039,5.7,5.5,461,55.4097882646929,10.4289090992824,5240,Abildgårdskolen,Grundskoler,Folkeskoler,"(55.4097882646929, 10.4289090992824)"
721,461040,8.6,8.1,461,55.39198627727329,10.389767460860801,5000,Giersings Realskole,Grundskoler,Friskoler og private grundskoler,"(55.39198627727329, 10.389767460860801)"
722,461041,6.7,6.8,461,55.338323032051704,10.4321061313356,5260,Højby Friskole,Grundskoler,Friskoler og private grundskoler,"(55.338323032051704, 10.4321061313356)"
723,461042,8.8,8.4,461,55.3991264122626,10.382517662949901,5000,Henriette Hørlucks Skole,Grundskoler,Friskoler og private grundskoler,"(55.3991264122626, 10.382517662949901)"
724,461043,9.0,8.1,461,55.3996115401926,10.3873340247007,5000,Marie Jørgensens Skole,Grundskoler,Friskoler og private grundskoler,"(55.3996115401926, 10.3873340247007)"
725,461044,7.9,7.9,461,55.3920226960252,10.397155467019301,5000,Odense Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3920226960252, 10.397155467019301)"
726,461045,7.4,7.4,461,55.396566555792596,10.391420046446099,5000,Sct. Albani Skole,Grundskoler,Friskoler og private grundskoler,"(55.396566555792596, 10.391420046446099)"
727,461046,7.7,7.7,461,55.4382520821888,10.3981827524802,5270,Stige Friskole,Grundskoler,Friskoler og private grundskoler,"(55.4382520821888, 10.3981827524802)"
728,461047,7.8,7.7,461,55.3311507004373,10.3275909933975,5260,Ådalskolen,Grundskoler,Friskoler og private grundskoler,"(55.3311507004373, 10.3275909933975)"
729,461053,8.1,7.9,461,55.339139661886996,10.2920363762569,5250,Kratholmskolen,Grundskoler,Friskoler og private grundskoler,"(55.339139661886996, 10.2920363762569)"
730,461060,7.3,6.9,461,55.433036286252005,10.378715102312801,5270,Søhusskolen,Grundskoler,Folkeskoler,"(55.433036286252005, 10.378715102312801)"
731,461064,7.2,6.8,461,55.366096858681296,10.449727711756301,5220,Holluf Pile Skole,Grundskoler,Folkeskoler,"(55.366096858681296, 10.449727711756301)"
732,461068,8.0,7.6,461,55.362044051596,10.399682588502301,5260,Lilleskolen Odense,Grundskoler,Friskoler og private grundskoler,"(55.362044051596, 10.399682588502301)"
733,461070,6.5,6.2,461,55.4288811355447,10.4806549164228,5320,Al-Salahiyah Skolen,Grundskoler,Friskoler og private grundskoler,"(55.4288811355447, 10.4806549164228)"
734,461075,6.2,5.8,461,55.4149155914901,10.4289478420226,5240,H. C. Andersen Skolen,Grundskoler,Folkeskoler,"(55.4149155914901, 10.4289478420226)"
735,461078,8.5,8.4,461,55.397662352611505,10.3847505801751,5000,Det Kongelige Teater Balletskolen Odense,Grundskoler,Friskoler og private grundskoler,"(55.397662352611505, 10.3847505801751)"
736,461079,5.8,6.2,461,55.4063198995801,10.390762884542001,5000,Friskolen City Odense,Grundskoler,Friskoler og private grundskoler,"(55.4063198995801, 10.390762884542001)"
737,471005,6.3,6.5,480,55.574038579235705,10.3684792709908,5450,Kystskolen,Grundskoler,Folkeskoler,"(55.574038579235705, 10.3684792709908)"
738,471008,6.7,6.3,480,55.510998847109995,10.3943940584758,5450,Sletten Skole,Grundskoler,Folkeskoler,"(55.510998847109995, 10.3943940584758)"
739,471011,7.1,7.1,480,55.5134410328162,10.3972224825159,5450,Otterup Realskole,Grundskoler,Friskoler og private grundskoler,"(55.5134410328162, 10.3972224825159)"
740,471302,5.0,5.4,480,55.6054843370975,10.333698947061801,5450,Efterskolen Flyvesandet,Efterskoler,Efterskoler,"(55.6054843370975, 10.333698947061801)"
741,473009,5.8,6.4,430,55.2311294892456,10.4874215539868,5750,Tingagerskolen,Grundskoler,Folkeskoler,"(55.2311294892456, 10.4874215539868)"
742,473011,7.7,7.4,430,55.2069489333149,10.353670259461,5750,Hjemly Friskole,Grundskoler,Friskoler og private grundskoler,"(55.2069489333149, 10.353670259461)"
744,473014,4.0,4.4,430,55.2343569095426,10.4732767367819,5750,Ringe Kost- og Realskole,Grundskoler,Friskoler og private grundskoler,"(55.2343569095426, 10.4732767367819)"
745,473020,6.9,6.8,430,55.2392235441673,10.471939547911099,5750,Nordagerskolen,Grundskoler,Folkeskoler,"(55.2392235441673, 10.471939547911099)"
747,473301,7.4,7.4,430,55.240118588766,10.4698963208031,5750,Ringe Fri- og Efterskole,Efterskoler,Efterskoler,"(55.240118588766, 10.4698963208031)"
748,475004,8.0,7.9,482,54.9495580620321,10.7581725409275,5900,Kassebølle Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9495580620321, 10.7581725409275)"
749,475301,7.3,7.5,482,54.940824229247504,10.7305298041849,5900,Langelands Efterskole,Efterskoler,Efterskoler,"(54.940824229247504, 10.7305298041849)"
750,477004,8.5,8.1,430,55.217826104723606,10.5918737321147,5854,Gislev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.217826104723606, 10.5918737321147)"
751,477006,5.9,6.1,430,55.1930936021179,10.5417642364203,5772,Trunderup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.1930936021179, 10.5417642364203)"
752,479008,7.2,7.1,479,55.03856750127271,10.54058376122,5700,Rantzausminde Skole,Grundskoler,Folkeskoler,"(55.03856750127271, 10.54058376122)"
753,479013,7.6,7.6,479,55.062574581720504,10.604334538143199,5700,Haahrs Skole,Grundskoler,Friskoler og private grundskoler,"(55.062574581720504, 10.604334538143199)"
754,479014,8.5,8.0,479,55.058046990478495,10.6085816517359,5700,Ida Holsts Skole,Grundskoler,Friskoler og private grundskoler,"(55.058046990478495, 10.6085816517359)"
755,479016,7.4,7.5,479,55.098403316130295,10.703491953607301,5881,Øster Åby Friskole,Grundskoler,Friskoler og private grundskoler,"(55.098403316130295, 10.703491953607301)"
756,479300,6.5,6.9,479,55.0601705882421,10.649937603971699,5700,Svendborg Medie & Sportsefterskole,Efterskoler,Efterskoler,"(55.0601705882421, 10.649937603971699)"
757,481302,7.0,7.4,482,54.828975385245506,10.6997234385201,5932,Musikefterskolen i Humble,Efterskoler,Efterskoler,"(54.828975385245506, 10.6997234385201)"
758,482002,6.7,6.4,482,54.931660446668,10.7324797329831,5900,Ørstedskolen,Grundskoler,Folkeskoler,"(54.931660446668, 10.7324797329831)"
759,483002,7.9,7.4,480,55.44377194945189,10.1954618806858,5462,Havrehedskolen,Grundskoler,Folkeskoler,"(55.44377194945189, 10.1954618806858)"
760,483003,6.3,6.3,480,55.5126400441716,10.1735896521451,5471,Særslev-Hårslev-Skolen,Grundskoler,Folkeskoler,"(55.5126400441716, 10.1735896521451)"
761,483004,6.4,6.6,480,55.48794585758449,10.2499368661636,5471,Søndersøskolen,Grundskoler,Folkeskoler,"(55.48794585758449, 10.2499368661636)"
762,483300,5.2,6.5,480,55.513946019650604,10.1787030985273,5471,Nordfyns Efterskole,Efterskoler,Efterskoler,"(55.513946019650604, 10.1787030985273)"
763,485003,8.0,7.8,420,55.345043336751395,10.179154576817801,5690,Tallerupskolen,Grundskoler,Folkeskoler,"(55.345043336751395, 10.179154576817801)"
764,485004,7.1,6.9,420,55.3217968191104,10.2035833590548,5690,Tommerup Skole,Grundskoler,Folkeskoler,"(55.3217968191104, 10.2035833590548)"
765,485301,6.7,7.0,420,55.325495996223495,10.1973160325223,5690,Tommerup Efterskole,Efterskoler,Efterskoler,"(55.325495996223495, 10.1973160325223)"
766,485302,3.6,4.5,420,55.3295810230279,10.2171295552519,5690,Vestfyns Efterskole,Efterskoler,Efterskoler,"(55.3295810230279, 10.2171295552519)"
767,489002,6.0,6.1,450,55.3598901409774,10.6710244517774,5540,Vibeskolen,Grundskoler,Folkeskoler,"(55.3598901409774, 10.6710244517774)"
768,491005,6.7,7.0,420,55.3879643696426,10.133960674361001,5492,Vissenbjerg Skole,Grundskoler,Folkeskoler,"(55.3879643696426, 10.133960674361001)"
769,492001,8.4,8.2,492,54.887636686789506,10.4087837158923,5970,Ã†rø Friskole,Grundskoler,Friskoler og private grundskoler,"(54.887636686789506, 10.4087837158923)"
770,495005,6.9,6.5,450,55.25312479109589,10.6736061646598,5853,4kløverskolen,Grundskoler,Folkeskoler,"(55.25312479109589, 10.6736061646598)"
771,495006,6.1,6.6,450,55.280171015282704,10.687029196559699,5853,Refsvindinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.280171015282704, 10.687029196559699)"
772,495007,7.0,6.7,450,55.21614528624271,10.6865503668605,5853,Svindinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.21614528624271, 10.6865503668605)"
773,497001,7.1,7.0,430,55.30568114639011,10.4736823351803,5792,Broskolen,Grundskoler,Folkeskoler,"(55.30568114639011, 10.4736823351803)"
774,497002,6.7,7.2,430,55.301807651665,10.4011516704317,5792,Carl Nielsen-Skolen,Grundskoler,Folkeskoler,"(55.301807651665, 10.4011516704317)"
775,497005,7.6,7.5,430,55.31014253083429,10.5902125445821,5863,Ferritslev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.31014253083429, 10.5902125445821)"
776,497006,8.0,7.8,430,55.3031637083095,10.3892728272703,5792,Nr Lyndelse Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3031637083095, 10.3892728272703)"
777,497007,8.5,8.2,430,55.30939615,10.49965282,5792,Sdr. Nærå Friskole og Midtfyns Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.30939615, 10.49965282)"
778,497300,3.9,5.2,430,55.30939614691529,10.4996528238657,5792,Sdr. Nærå Friskole og Midtfyns Efterskole,Efterskoler,Efterskoler,"(55.30939614691529, 10.4996528238657)"
779,499004,7.3,6.9,420,55.3744728802876,10.046281447666301,5560,Aarupskolen,Grundskoler,Folkeskoler,"(55.3744728802876, 10.046281447666301)"
780,499005,7.5,7.5,420,55.3427641189171,10.096108936826699,5560,Frøbjerg-Orte Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3427641189171, 10.096108936826699)"
781,501001,6.6,6.7,540,54.9470904863919,9.872008979080269,6440,Augustenborg Skole,Grundskoler,Folkeskoler,"(54.9470904863919, 9.872008979080269)"
782,503301,6.0,6.2,580,54.842040381908205,9.329011581327359,6330,Frøslevlejrens Efterskole,Efterskoler,Efterskoler,"(54.842040381908205, 9.329011581327359)"
783,507001,6.6,6.7,540,54.8875874442155,9.66994222120193,6310,Broager Skole,Grundskoler,Folkeskoler,"(54.8875874442155, 9.66994222120193)"
784,507301,5.7,6.3,540,54.86296044709821,9.72103503159891,6310,Adventure Efterskolen Sønderjylland Skelde,Efterskoler,Efterskoler,"(54.86296044709821, 9.72103503159891)"
785,509011,6.5,6.5,621,55.361538731496104,9.532619085990289,6070,Aller Friskole,Grundskoler,Friskoler og private grundskoler,"(55.361538731496104, 9.532619085990289)"
786,509013,7.1,6.9,621,55.354696635980304,9.4859702041471,6070,Christiansfeld Skole,Grundskoler,Folkeskoler,"(55.354696635980304, 9.4859702041471)"
787,509300,6.2,6.6,621,55.4071110231004,9.550679830033712,6093,Design- & Idrætsefterskolen Skamling,Efterskoler,Efterskoler,"(55.4071110231004, 9.550679830033712)"
789,511300,4.5,5.3,510,55.2899824290488,9.05099636003524,6510,Gram Efterskole,Efterskoler,Efterskoler,"(55.2899824290488, 9.05099636003524)"
790,513002,7.0,7.0,540,54.9201068785528,9.587536939330711,6300,Gråsten Skole,Grundskoler,Folkeskoler,"(54.9201068785528, 9.587536939330711)"
791,513008,7.4,7.2,540,54.9373447641904,9.62003098525901,6300,Æblegård Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9373447641904, 9.62003098525901)"
792,515014,7.5,7.5,510,55.2577950070068,9.492801471232289,6100,Haderslev Realskole,Grundskoler,Friskoler og private grundskoler,"(55.2577950070068, 9.492801471232289)"
793,515015,8.2,8.1,510,55.243394946300704,9.492465217102689,6100,Deutsche Schule Hadersleben,Grundskoler,Friskoler og private grundskoler,"(55.243394946300704, 9.492465217102689)"
794,515018,8.1,7.4,510,55.25528724899,9.48706946917307,6100,Haderslev Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.25528724899, 9.48706946917307)"
795,515302,7.4,7.5,510,55.182844175830496,9.45900975745263,6100,Hoptrup Efterskole,Efterskoler,Efterskoler,"(55.182844175830496, 9.45900975745263)"
796,517300,6.5,6.9,550,54.96551945,8.69153404,6280,Højer Efterskole,Efterskoler,Efterskoler,"(54.96551945, 8.69153404)"
797,519002,6.6,6.7,580,54.982318121640006,9.5114402591343,6200,Felsted Centralskole,Grundskoler,Folkeskoler,"(54.982318121640006, 9.5114402591343)"
798,519008,6.4,6.6,580,54.931686971508796,9.44776852605859,6200,Søgård Friskole,Grundskoler,Friskoler og private grundskoler,"(54.931686971508796, 9.44776852605859)"
799,519300,7.0,7.1,580,55.04454172394011,9.41894126484863,6200,Sundeved Efterskole,Efterskoler,Efterskoler,"(55.04454172394011, 9.41894126484863)"
800,521003,7.6,6.9,550,55.060664671916896,8.95710168944485,6240,Distriktsskolen,Grundskoler,Folkeskoler,"(55.060664671916896, 8.95710168944485)"
801,521300,5.3,5.8,550,55.0557361726056,8.94697856462161,6240,Løgumkloster Efterskole,Efterskoler,Efterskoler,"(55.0557361726056, 8.94697856462161)"
802,521302,7.4,7.7,550,55.066047602028206,8.936755643901071,6240,Sportsefterskolen SINE,Efterskoler,Efterskoler,"(55.066047602028206, 8.936755643901071)"
803,523001,5.8,5.9,540,54.991808759479596,9.86405053653413,6430,Nørreskov-Skolen,Grundskoler,Folkeskoler,"(54.991808759479596, 9.86405053653413)"
804,523012,7.0,6.9,540,55.0259559043467,9.73139820171819,6430,Oksbøl Friskole,Grundskoler,Friskoler og private grundskoler,"(55.0259559043467, 9.73139820171819)"
805,523013,8.5,8.1,540,55.04779264431999,9.75751242171111,6430,Friskolen - Østerlund,Grundskoler,Friskoler og private grundskoler,"(55.04779264431999, 9.75751242171111)"
806,523300,7.7,7.7,540,55.0590572636214,9.74944521285431,6430,Nordborg Slots Efterskole,Efterskoler,Efterskoler,"(55.0590572636214, 9.74944521285431)"
807,525007,7.2,7.1,550,55.1307604899183,9.12838707524741,6534,Agerskov Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.1307604899183, 9.12838707524741)"
808,525010,7.1,6.9,550,55.192825724585106,9.062518274028982,6520,Kostskolen i Sønderjylland,Grundskoler,Friskoler og private grundskoler,"(55.192825724585106, 9.062518274028982)"
809,525300,6.3,6.7,550,55.12715349042621,9.131684475104189,6534,Agerskov Ungdomsskole,Efterskoler,Efterskoler,"(55.12715349042621, 9.131684475104189)"
810,527002,7.8,7.3,575,55.3544626320837,9.20722464398277,6630,Jels Skole,Grundskoler,Folkeskoler,"(55.3544626320837, 9.20722464398277)"
811,527004,6.6,6.3,575,55.3664800189433,9.06975449687723,6630,Rødding Skole,Grundskoler,Folkeskoler,"(55.3664800189433, 9.06975449687723)"
812,527008,7.4,7.6,575,55.366729411982405,9.06039843636426,6630,Rødding Friskole,Grundskoler,Friskoler og private grundskoler,"(55.366729411982405, 9.06039843636426)"
813,527009,7.9,7.4,575,55.3307928171498,9.0594478230434,6630,Brændstrup Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3307928171498, 9.0594478230434)"
814,527300,4.6,5.4,575,55.42657223,9.01598689,6660,Kongeådalens Efterskole,Efterskoler,Efterskoler,"(55.42657223, 9.01598689)"
815,529003,6.4,6.3,580,55.0264138936796,9.308991297981962,6230,Hjordkær Skole,Grundskoler,Folkeskoler,"(55.0264138936796, 9.308991297981962)"
816,531005,6.2,6.2,550,55.1562623434659,8.7676540038719,6780,Skærbæk Distriktsskole,Grundskoler,Folkeskoler,"(55.1562623434659, 8.7676540038719)"
817,531007,5.5,6.0,550,55.15712408526521,8.76716247720878,6780,Skærbæk Realskole,Grundskoler,Friskoler og private grundskoler,"(55.15712408526521, 8.76716247720878)"
818,531300,8.0,7.8,550,55.2322709706188,8.7261094028049,6780,Rejsby Europæiske Efterskole,Efterskoler,Efterskoler,"(55.2322709706188, 8.7261094028049)"
819,533004,7.8,7.2,540,54.951131755546896,9.705761710172679,6400,Nydamskolen,Grundskoler,Folkeskoler,"(54.951131755546896, 9.705761710172679)"
820,533005,6.8,7.0,540,54.98722996,9.66145794,6400,Eckersberg Friskole,Grundskoler,Friskoler og private grundskoler,"(54.98722996, 9.66145794)"
821,535001,6.3,6.8,540,54.9244080381777,9.90075619533448,6470,Hørup Centralskole,Grundskoler,Folkeskoler,"(54.9244080381777, 9.90075619533448)"
822,535006,6.9,7.0,540,54.85926091941529,9.929993852087,6470,Kegnæs Friskole,Grundskoler,Friskoler og private grundskoler,"(54.85926091941529, 9.929993852087)"
823,535007,8.5,8.4,540,54.9265137934079,9.971329263472699,6470,Tandslet Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9265137934079, 9.971329263472699)"
824,537004,6.8,7.1,540,54.905278012970896,9.81126740532039,6400,Sønderskov-Skolen,Grundskoler,Folkeskoler,"(54.905278012970896, 9.81126740532039)"
825,537006,7.3,6.9,540,54.9251443938849,9.829177367656492,6400,Ulkebøl Skole,Grundskoler,Folkeskoler,"(54.9251443938849, 9.829177367656492)"
826,537007,8.5,7.8,540,54.911091209931605,9.76673188387538,6400,Dybbøl-Skolen,Grundskoler,Folkeskoler,"(54.911091209931605, 9.76673188387538)"
827,537008,7.0,6.5,540,54.9204709303514,9.80414676013023,6400,Humlehøj-Skolen,Grundskoler,Folkeskoler,"(54.9204709303514, 9.80414676013023)"
828,537009,7.4,7.5,540,54.9142181276326,9.79043798046584,6400,Deutsche Schule Sonderburg,Grundskoler,Frie og private internationale skoler,"(54.9142181276326, 9.79043798046584)"
829,537015,8.0,7.7,540,54.91291622906589,9.806596567937289,6400,Privatskolen Als,Grundskoler,Friskoler og private grundskoler,"(54.91291622906589, 9.806596567937289)"
831,539003,4.7,5.2,580,54.94564201761129,9.10309535485831,6372,Bylderup Skole,Grundskoler,Folkeskoler,"(54.94564201761129, 9.10309535485831)"
832,539006,6.2,6.2,580,54.934586240876705,9.24609671681726,6360,Tinglev Skole,Grundskoler,Folkeskoler,"(54.934586240876705, 9.24609671681726)"
833,539012,5.8,6.4,580,54.93428250576,9.24799332661383,6360,Deutsche Schule Tingleff,Grundskoler,Friskoler og private grundskoler,"(54.93428250576, 9.24799332661383)"
834,539300,5.1,6.2,580,54.934173661226104,9.24883747441196,6360,Den Tyske Efterskole Tinglev,Efterskoler,Efterskoler,"(54.934173661226104, 9.24883747441196)"
835,541004,6.8,6.7,550,54.9371430408216,8.85819858580919,6270,Tønder Overbygningsskole,Grundskoler,Folkeskoler,"(54.9371430408216, 8.85819858580919)"
836,541006,5.9,6.3,550,54.9359721673141,8.863759102680039,6270,Ludwig-Andresen-Schule,Grundskoler,Friskoler og private grundskoler,"(54.9359721673141, 8.863759102680039)"
837,543301,6.7,7.2,510,55.2463238129436,9.29397342875867,6500,Vojens Gymnastik- og Idrætsefterskole,Efterskoler,Efterskoler,"(55.2463238129436, 9.29397342875867)"
838,545002,7.6,7.0,580,55.087963237863505,9.46122256433387,6200,Løjt Kirkeby Skole,Grundskoler,Folkeskoler,"(55.087963237863505, 9.46122256433387)"
839,545005,7.5,7.4,580,54.9943465370743,9.43089863749092,6200,Stubbæk Skole,Grundskoler,Folkeskoler,"(54.9943465370743, 9.43089863749092)"
840,545006,7.8,7.2,580,55.045923793678206,9.41069822011355,6200,Deutsche Privatschule Apenrade,Grundskoler,Friskoler og private grundskoler,"(55.045923793678206, 9.41069822011355)"
841,545009,6.9,6.9,580,55.0620711818651,9.409429498870901,6200,Høje Kolstrup Skole,Grundskoler,Folkeskoler,"(55.0620711818651, 9.409429498870901)"
842,545011,7.7,7.9,580,55.052811783787796,9.416654232736,6200,Aabenraa Friskole,Grundskoler,Friskoler og private grundskoler,"(55.052811783787796, 9.416654232736)"
843,550002,7.2,7.0,550,55.1874156493939,9.06338933771816,6520,Toftlund Skole,Grundskoler,Folkeskoler,"(55.1874156493939, 9.06338933771816)"
844,550300,5.8,6.2,550,54.96208398798579,8.69405924379956,6280,Højer Design Efterskole,Efterskoler,Efterskoler,"(54.96208398798579, 8.69405924379956)"
845,551003,7.2,6.9,530,55.628826351747705,9.08466522833741,6623,Vorbasse Skole,Grundskoler,Folkeskoler,"(55.628826351747705, 9.08466522833741)"
847,553009,6.7,6.8,573,55.73874475776321,8.26442446860767,6854,Blåbjerg Friskole,Grundskoler,Friskoler og private grundskoler,"(55.73874475776321, 8.26442446860767)"
848,553300,7.8,7.7,573,55.7375270812242,8.42318540988574,6830,Frøstruphave Efterskole,Efterskoler,Efterskoler,"(55.7375270812242, 8.42318540988574)"
849,555001,6.8,6.7,573,55.6294733301377,8.27378848033712,6840,Blåvandshuk Skole,Grundskoler,Folkeskoler,"(55.6294733301377, 8.27378848033712)"
850,557001,7.1,7.0,561,55.486793736763,8.64077778759186,6740,Bakkevejens Skole Fortuna,Grundskoler,Folkeskoler,"(55.486793736763, 8.64077778759186)"
851,557003,7.0,7.0,561,55.4726568603769,8.79466282221508,6690,Gørding Skole Fortuna,Grundskoler,Folkeskoler,"(55.4726568603769, 8.79466282221508)"
852,557006,7.9,7.0,561,55.4729763371106,8.695026320558929,6740,Nordre Skole Fortuna,Grundskoler,Folkeskoler,"(55.4729763371106, 8.695026320558929)"
853,557007,5.9,6.4,561,55.47339289,8.69970838,6740,Friskolen i Bramming,Grundskoler,Friskoler og private grundskoler,"(55.47339289, 8.69970838)"
854,557300,6.4,6.8,561,55.473470294147795,8.69607810106815,6740,Bramming Gymnastik- og Idrætsefterskole,Efterskoler,Efterskoler,"(55.473470294147795, 8.69607810106815)"
855,557303,7.1,7.5,561,55.4856471491953,8.696736405696981,6740,Sydvestjyllands Efterskole,Efterskoler,Efterskoler,"(55.4856471491953, 8.696736405696981)"
856,561002,5.4,5.4,561,55.4821768475885,8.4833011082294,6705,Bakkeskolen Cosmos,Grundskoler,Folkeskoler,"(55.4821768475885, 8.4833011082294)"
857,561003,7.7,7.6,561,55.4780712370705,8.46070107998459,6700,Boldesager Skole Cosmos,Grundskoler,Folkeskoler,"(55.4780712370705, 8.46070107998459)"
858,561004,7.4,7.1,561,55.5278946697322,8.462649683232911,6715,Bryndum Skole Aura,Grundskoler,Folkeskoler,"(55.5278946697322, 8.462649683232911)"
859,561005,6.7,6.6,561,55.4679369909449,8.45056270687116,6700,Danmarksgades Skole Urban,Grundskoler,Folkeskoler,"(55.4679369909449, 8.45056270687116)"
860,561006,8.1,7.2,561,55.499104495640005,8.41694012642842,6710,Fourfeldtskolen Bohr,Grundskoler,Folkeskoler,"(55.499104495640005, 8.41694012642842)"
861,561011,8.1,7.7,561,55.5246686300993,8.3624331580723,6710,Hjerting Skole Aura,Grundskoler,Folkeskoler,"(55.5246686300993, 8.3624331580723)"
862,561015,5.4,5.4,561,55.4702255716434,8.49152272944736,6700,Præstegårdsskolen Urban,Grundskoler,Folkeskoler,"(55.4702255716434, 8.49152272944736)"
863,561016,6.6,6.7,561,55.46910263694839,8.46779536340011,6700,Rørkjær Skole Urban,Grundskoler,Folkeskoler,"(55.46910263694839, 8.46779536340011)"
864,561018,6.4,6.7,561,55.503143956080706,8.5384078966302,6705,Skads Skole Signatur,Grundskoler,Folkeskoler,"(55.503143956080706, 8.5384078966302)"
865,561019,6.1,6.4,561,55.4836278951836,8.45006730413005,6700,Spangsbjergskolen Cosmos,Grundskoler,Folkeskoler,"(55.4836278951836, 8.45006730413005)"
866,561022,7.5,7.1,561,55.4649699335726,8.581768096563598,6731,Tjæreborg Skole Signatur,Grundskoler,Folkeskoler,"(55.4649699335726, 8.581768096563598)"
