,institutionsnummer,Karakter,Soc_ref,beliggenhedskommunenr,lat,lon,postnr,student_count,navn,institutionstype2,institutionstype3,coordinates
296,259008,7.5,7.3,259,55.446460503768606,12.1755736544339,4600,462.0,Søndre Skole,Grundskoler,Folkeskoler,"(55.446460503768606, 12.1755736544339)"
297,259011,6.6,6.8,259,55.43702315224421,12.153777246986499,4600,548.0,Hastrupskolen,Grundskoler,Folkeskoler,"(55.43702315224421, 12.153777246986499)"
298,259013,8.7,8.1,259,55.4279778822232,12.1817108981299,4600,219.0,Køge Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.4279778822232, 12.1817108981299)"
299,259015,6.9,6.6,259,55.403244459064595,12.137494003394,4681,353.0,Holmebækskolen,Grundskoler,Folkeskoler,"(55.403244459064595, 12.137494003394)"
300,259019,7.9,7.5,259,55.460455006627505,12.1829894833089,4600,497.0,Sct. Nicolai Skole,Grundskoler,Folkeskoler,"(55.460455006627505, 12.1829894833089)"
301,259020,8.2,8.0,259,55.40960971111,12.1455056137375,4681,149.0,Herfølge Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.40960971111, 12.1455056137375)"
302,259021,7.7,7.8,259,55.4227983578779,12.182897180778198,4600,215.0,Billesborgskolen,Grundskoler,Friskoler og private grundskoler,"(55.4227983578779, 12.182897180778198)"
303,259022,7.5,7.5,259,55.48018386790999,12.1766821740718,4600,608.0,Køge Private Realskole,Grundskoler,Friskoler og private grundskoler,"(55.48018386790999, 12.1766821740718)"
304,259025,6.5,6.3,259,55.4733813625629,12.1665716714055,4600,697.0,Asgård Skole,Grundskoler,Folkeskoler,"(55.4733813625629, 12.1665716714055)"
305,261001,8.1,7.9,350,55.60199066024529,11.964887639763901,4320,651.0,Allerslev Skole,Grundskoler,Folkeskoler,"(55.60199066024529, 11.964887639763901)"
306,261002,7.0,6.9,350,55.561996266852205,11.9627856571647,4320,240.0,Osted Skole,Grundskoler,Folkeskoler,"(55.561996266852205, 11.9627856571647)"
307,261004,7.3,7.2,350,55.6688310273594,11.9623111312214,4000,302.0,Trællerupskolen,Grundskoler,Folkeskoler,"(55.6688310273594, 11.9623111312214)"
309,263001,7.0,7.1,265,55.569202465641006,12.091540697949801,4621,480.0,Gadstrup Skole,Grundskoler,Folkeskoler,"(55.569202465641006, 12.091540697949801)"
310,263003,7.5,7.4,265,55.561566981739794,12.025155262678,4130,192.0,Viby Friskole,Grundskoler,Friskoler og private grundskoler,"(55.561566981739794, 12.025155262678)"
311,265001,7.8,7.7,265,55.640121561156796,12.0740920661236,4000,731.0,Absalons Skole,Grundskoler,Folkeskoler,"(55.640121561156796, 12.0740920661236)"
312,265005,7.8,7.5,265,55.640933234109994,12.1016207213214,4000,385.0,Hedegårdenes Skole,Grundskoler,Folkeskoler,"(55.640933234109994, 12.1016207213214)"
313,265006,8.2,8.0,265,55.6594845896735,12.1037034385823,4000,802.0,Himmelev Skole,Grundskoler,Folkeskoler,"(55.6594845896735, 12.1037034385823)"
314,265007,8.3,8.1,265,55.64985971643121,12.0957308916958,4000,667.0,Klostermarksskolen,Grundskoler,Folkeskoler,"(55.64985971643121, 12.0957308916958)"
315,265008,7.3,7.4,265,55.6325366731635,12.0104845507574,4000,598.0,Lynghøjskolen,Grundskoler,Folkeskoler,"(55.6325366731635, 12.0104845507574)"
316,265010,6.8,7.4,265,55.6391148140523,12.062861597407698,4000,620.0,Sct. Jørgens Skole,Grundskoler,Folkeskoler,"(55.6391148140523, 12.062861597407698)"
317,265013,7.3,7.0,265,55.629513422244905,12.0964585107075,4000,446.0,Østervangsskolen,Grundskoler,Folkeskoler,"(55.629513422244905, 12.0964585107075)"
318,265015,7.5,7.7,265,55.6323180060445,12.0569871934356,4000,476.0,Tjørnegårdskolen,Grundskoler,Folkeskoler,"(55.6323180060445, 12.0569871934356)"
319,265017,8.6,8.2,265,55.642932978870704,12.0847040376776,4000,347.0,Roskilde Private Realskole,Grundskoler,Friskoler og private grundskoler,"(55.642932978870704, 12.0847040376776)"
320,265018,7.8,7.7,265,55.6459092900109,12.0970171480405,4000,100.0,Roskilde Private Skole,Grundskoler,Friskoler og private grundskoler,"(55.6459092900109, 12.0970171480405)"
321,265019,8.0,8.0,265,55.64435837875521,12.084221473750901,4000,950.0,Skt. Josefs Skole,Grundskoler,Friskoler og private grundskoler,"(55.64435837875521, 12.084221473750901)"
322,265032,8.4,8.2,265,55.6516828087228,12.1232873747319,4000,898.0,Trekronerskolen,Grundskoler,Folkeskoler,"(55.6516828087228, 12.1232873747319)"
324,267001,7.9,7.2,259,55.4507188534702,12.0343328617438,4632,531.0,Skovboskolen,Grundskoler,Folkeskoler,"(55.4507188534702, 12.0343328617438)"
325,267002,7.4,7.2,259,55.4985280438289,11.974807573638001,4140,698.0,Borup Skole,Grundskoler,Folkeskoler,"(55.4985280438289, 11.974807573638001)"
326,267003,7.2,7.2,259,55.4926759003305,12.0663506427093,4623,453.0,Ejby Skole,Grundskoler,Folkeskoler,"(55.4926759003305, 12.0663506427093)"
327,267005,6.3,6.5,259,55.460689092383795,12.056645616287598,4632,354.0,Vemmedrupskolen,Grundskoler,Folkeskoler,"(55.460689092383795, 12.056645616287598)"
328,267008,9.4,8.3,259,55.4899239125286,11.971681468588901,4140,217.0,Borup Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.4899239125286, 11.971681468588901)"
329,267300,7.2,7.3,259,55.4470743807749,11.956741402569099,4100,101.0,Skovbo Efterskole,Efterskoler,Efterskoler,"(55.4470743807749, 11.956741402569099)"
330,269001,7.7,7.3,269,55.5474108362534,12.129555089205198,4622,558.0,Havdrup Skole,Grundskoler,Folkeskoler,"(55.5474108362534, 12.129555089205198)"
331,269005,7.7,7.4,269,55.528193181575006,12.2106574568232,2680,1203.0,Uglegårdsskolen,Grundskoler,Folkeskoler,"(55.528193181575006, 12.2106574568232)"
332,269006,8.6,7.9,269,55.5188200287204,12.2084739699324,2680,198.0,Sydkystens Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.5188200287204, 12.2084739699324)"
333,269007,7.9,7.5,269,55.540553716992704,12.217852838605198,2680,895.0,Munkekærskolen,Grundskoler,Folkeskoler,"(55.540553716992704, 12.217852838605198)"
334,269009,7.6,7.8,269,55.5365196699162,12.1885558225471,2680,240.0,Køge Bugt Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.5365196699162, 12.1885558225471)"
335,270002,7.0,7.1,270,56.0649028737457,12.1347947734203,3210,366.0,Sankt Helene Skole,Grundskoler,Folkeskoler,"(56.0649028737457, 12.1347947734203)"
336,271001,5.9,6.7,336,55.345358072885894,12.2384607008639,4652,440.0,Hotherskolen,Grundskoler,Folkeskoler,"(55.345358072885894, 12.2384607008639)"
337,271002,6.5,6.9,336,55.400752307354004,12.2625994728878,4671,796.0,Strøbyskolen,Grundskoler,Folkeskoler,"(55.400752307354004, 12.2625994728878)"
338,280038,5.5,6.1,320,55.272149664601095,12.243205264848699,4640,148.0,Spjellerup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.272149664601095, 12.243205264848699)"
339,280039,7.0,6.6,217,56.0230526140208,12.561824665572601,3000,113.0,Helsingør Privatskole,Grundskoler,Friskoler og private grundskoler,"(56.0230526140208, 12.561824665572601)"
340,280042,6.7,6.4,376,54.79038758650471,11.944493706278601,4800,19.0,Falster Efterskole,Efterskoler,Efterskoler,"(54.79038758650471, 11.944493706278601)"
341,280048,6.0,6.2,360,54.7733922320398,11.5083712300103,4930,290.0,"Distriktsskolen Øst, Borgerskoleafdelingen",Grundskoler,Folkeskoler,"(54.7733922320398, 11.5083712300103)"
342,280053,6.1,6.5,706,56.284068402419,10.5853801772889,8410,136.0,Feldballe Friskole,Grundskoler,Friskoler og private grundskoler,"(56.284068402419, 10.5853801772889)"
343,280055,6.5,6.6,306,55.88754437915879,11.6234432925248,4572,160.0,Nr. Asmindrup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.88754437915879, 11.6234432925248)"
344,280056,4.9,5.1,766,55.824314816377495,10.088490651687,7130,22.0,Phønix Efterskole,Efterskoler,Efterskoler,"(55.824314816377495, 10.088490651687)"
345,280106,5.8,6.0,165,55.659586672471,12.341494606912901,2620,597.0,Herstedlund Skole,Grundskoler,Folkeskoler,"(55.659586672471, 12.341494606912901)"
346,280113,6.5,7.0,479,55.0737552737478,10.6383485987165,5700,730.0,Nymarkskolen,Grundskoler,Folkeskoler,"(55.0737552737478, 10.6383485987165)"
347,280117,7.5,7.2,430,55.2295431578787,10.252286121863301,5672,460.0,Brobyskolerne,Grundskoler,Folkeskoler,"(55.2295431578787, 10.252286121863301)"
348,280119,8.0,7.8,210,55.9655019685026,12.4197359584993,3480,898.0,Fredensborg Skole,Grundskoler,Folkeskoler,"(55.9655019685026, 12.4197359584993)"
349,280120,7.7,7.9,210,55.9568276615038,12.5328880743607,3050,641.0,Humlebæk Skole,Grundskoler,Folkeskoler,"(55.9568276615038, 12.5328880743607)"
350,280121,7.3,7.1,210,55.9333170210966,12.501172604370199,2990,678.0,Nivå Skole,Grundskoler,Folkeskoler,"(55.9333170210966, 12.501172604370199)"
351,280122,7.5,7.4,210,55.9096863554127,12.489140462163599,2980,721.0,Kokkedal Skole,Grundskoler,Folkeskoler,"(55.9096863554127, 12.489140462163599)"
352,280135,6.9,6.7,479,55.074133645528796,10.448997895481499,5762,431.0,Vestermarkskolen,Grundskoler,Folkeskoler,"(55.074133645528796, 10.448997895481499)"
353,280136,6.8,6.5,479,55.132424622880706,10.5022666150997,5771,411.0,Issø-skolen,Grundskoler,Folkeskoler,"(55.132424622880706, 10.5022666150997)"
354,280137,6.5,6.5,479,55.152583961181094,10.708214257051901,5884,485.0,Stokkebækskolen,Grundskoler,Folkeskoler,"(55.152583961181094, 10.708214257051901)"
355,280138,6.9,6.9,479,55.095335622090204,10.6876733611968,5881,403.0,Skårup Skole,Grundskoler,Folkeskoler,"(55.095335622090204, 10.6876733611968)"
356,280139,7.2,7.4,479,55.040167411014004,10.6152332405109,5700,750.0,Tåsingeskolen,Grundskoler,Folkeskoler,"(55.040167411014004, 10.6152332405109)"
357,280140,7.0,7.1,370,55.3492093888418,11.8123528924806,4160,180.0,Tybjerg Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.3492093888418, 11.8123528924806)"
358,280161,6.7,6.6,820,56.9587267508212,9.354247577682,9670,195.0,Toppedalskolen,Grundskoler,Folkeskoler,"(56.9587267508212, 9.354247577682)"
359,280163,7.6,7.6,219,55.940604907469904,12.2661680154197,3400,855.0,Hillerød Vest Skolen,Grundskoler,Folkeskoler,"(55.940604907469904, 12.2661680154197)"
360,280164,7.3,7.8,219,55.94103818057901,12.334818246366801,3400,1030.0,Grønnevang skole,Grundskoler,Folkeskoler,"(55.94103818057901, 12.334818246366801)"
361,280165,7.6,7.3,219,55.8886257344215,12.287154944449698,3400,583.0,Hanebjerg Skole,Grundskoler,Folkeskoler,"(55.8886257344215, 12.287154944449698)"
362,280166,7.3,7.3,219,55.910731865883,12.1555885046992,3320,719.0,Kornmarkskolen,Grundskoler,Folkeskoler,"(55.910731865883, 12.1555885046992)"
363,280186,7.5,7.1,155,55.595554994484104,12.6372393011621,2791,747.0,St. Magleby Skole,Grundskoler,Folkeskoler,"(55.595554994484104, 12.6372393011621)"
364,280187,8.3,8.0,155,55.59360699999999,12.669817,2791,1188.0,Dragør Skole,Grundskoler,Folkeskoler,"(55.59360699999999, 12.669817)"
365,280189,6.4,6.6,575,55.482036801275704,9.01940415316144,6650,583.0,Brørupskolen,Grundskoler,Folkeskoler,"(55.482036801275704, 9.01940415316144)"
366,280197,6.2,6.5,260,55.9863016853186,12.014365345791699,3300,1033.0,Frederiksværk Skole,Grundskoler,Folkeskoler,"(55.9863016853186, 12.014365345791699)"
367,280198,6.9,6.9,260,55.956682499800394,11.8553042626664,3390,811.0,Hundested Skole,Grundskoler,Folkeskoler,"(55.956682499800394, 11.8553042626664)"
368,280207,5.9,6.0,860,57.46046219264421,9.869841401433519,9800,103.0,Friskolen Skallerup,Grundskoler,Friskoler og private grundskoler,"(57.46046219264421, 9.869841401433519)"
369,280208,5.3,5.8,580,54.893633935486406,9.44056162509993,6340,115.0,Grænseegnens Friskole,Grundskoler,Friskoler og private grundskoler,"(54.893633935486406, 9.44056162509993)"
370,280210,6.2,6.5,376,54.74283505714929,11.959542377034099,4872,223.0,Idestrup Privatskole,Grundskoler,Friskoler og private grundskoler,"(54.74283505714929, 11.959542377034099)"
371,280216,6.8,6.7,461,55.4414432381569,10.371076210406699,5270,149.0,Roser Skole,Grundskoler,Friskoler og private grundskoler,"(55.4414432381569, 10.371076210406699)"
372,280218,7.5,7.1,621,55.3535831854593,9.357460458510161,6070,178.0,Stepping Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3535831854593, 9.357460458510161)"
373,280222,7.2,7.5,250,55.8298902391764,12.085982613844301,3600,1021.0,Ådalens Skole,Grundskoler,Folkeskoler,"(55.8298902391764, 12.085982613844301)"
374,280239,6.5,6.5,510,55.2474362680449,9.31194134912746,6500,913.0,Lagoniskolen,Grundskoler,Folkeskoler,"(55.2474362680449, 9.31194134912746)"
375,280240,6.7,7.1,510,55.26176115767329,9.50837183797414,6100,883.0,Fællesskolen Favrdal-Fjelstrup,Grundskoler,Folkeskoler,"(55.26176115767329, 9.50837183797414)"
376,280242,7.4,7.1,510,55.2454520533236,9.48847157313466,6100,944.0,Sønder Otting Skole,Grundskoler,Folkeskoler,"(55.2454520533236, 9.48847157313466)"
377,280270,7.1,7.0,270,56.11641525487221,12.307447740476599,3250,865.0,Gilbjergskolen,Grundskoler,Folkeskoler,"(56.11641525487221, 12.307447740476599)"
378,280271,6.1,6.5,270,56.067108,12.281852,3230,591.0,Gribskolen,Grundskoler,Folkeskoler,"(56.067108, 12.281852)"
379,280272,6.1,6.7,270,56.02584480077189,12.1912107394205,3200,812.0,Nordstjerneskolen,Grundskoler,Folkeskoler,"(56.02584480077189, 12.1912107394205)"
380,280307,6.9,7.1,751,56.18921016874229,10.2222200663227,8240,104.0,Risskov Efterskole & Sansestormerne,Efterskoler,Efterskoler,"(56.18921016874229, 10.2222200663227)"
381,280308,7.4,7.2,740,56.1597458359536,9.556186143778039,8600,113.0,Silkeborg Efterskole,Efterskoler,Efterskoler,"(56.1597458359536, 9.556186143778039)"
382,280313,6.5,7.3,751,56.03529895751821,10.195100344776199,8340,64.0,Efterskolen for Scenekunst,Efterskoler,Efterskoler,"(56.03529895751821, 10.195100344776199)"
383,280316,7.7,6.9,530,55.7257001245478,9.104640333234169,7190,751.0,BillundSkolen,Grundskoler,Folkeskoler,"(55.7257001245478, 9.104640333234169)"
384,280319,7.1,6.8,580,55.0345675342468,9.406011629529711,6200,855.0,Kongehøjskolen,Grundskoler,Folkeskoler,"(55.0345675342468, 9.406011629529711)"
385,280320,7.3,6.9,580,55.0723682349666,9.332392461402438,6230,757.0,Hærvejsskolen,Grundskoler,Folkeskoler,"(55.0723682349666, 9.332392461402438)"
386,280321,6.5,6.4,580,54.843507702268894,9.37028246613441,6330,599.0,Lyreskovskolen,Grundskoler,Folkeskoler,"(54.843507702268894, 9.37028246613441)"
387,280327,7.9,8.1,230,55.840816530020895,12.414754295270601,3460,650.0,Birkerød Skole,Grundskoler,Folkeskoler,"(55.840816530020895, 12.414754295270601)"
389,280332,6.8,6.7,630,55.70345322008679,9.30934073038325,7182,289.0,Firehøjeskolen,Grundskoler,Folkeskoler,"(55.70345322008679, 9.30934073038325)"
390,280333,7.8,7.3,630,55.652385156034,9.66482996082203,7080,568.0,Fælleshåbsskolen,Grundskoler,Folkeskoler,"(55.652385156034, 9.66482996082203)"
391,280335,7.6,7.6,630,55.7038342499525,9.37740191123808,7182,441.0,Bredsten - Gadbjerg Skole,Grundskoler,Folkeskoler,"(55.7038342499525, 9.37740191123808)"
392,280342,6.8,6.9,329,55.429105314950505,11.782244172467001,4100,722.0,Campusskolen,Grundskoler,Folkeskoler,"(55.429105314950505, 11.782244172467001)"
393,280351,6.4,6.6,390,55.117232114161,12.049251232796,4720,527.0,Præstø skole,Grundskoler,Folkeskoler,"(55.117232114161, 12.049251232796)"
394,280379,7.5,7.4,350,55.714615946051104,11.9379582149968,4070,206.0,Sofiehøj Friskole,Grundskoler,Friskoler og private grundskoler,"(55.714615946051104, 11.9379582149968)"
395,280380,7.7,7.2,329,55.5239426607302,11.769332746418801,4370,174.0,Allindelille Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5239426607302, 11.769332746418801)"
396,280381,7.1,7.3,250,55.8553134753429,11.9821285206267,3630,130.0,Slotsparkens Friskole,Grundskoler,Friskoler og private grundskoler,"(55.8553134753429, 11.9821285206267)"
397,280384,7.0,7.4,791,56.411417510544005,9.34679331044587,8800,134.0,Hald Ege Fri- og Efterskole,Grundskoler,Friskoler og private grundskoler,"(56.411417510544005, 9.34679331044587)"
398,280385,6.5,6.7,573,55.738797524298,8.706178548395389,6823,94.0,Skovlund Friskole,Grundskoler,Friskoler og private grundskoler,"(55.738797524298, 8.706178548395389)"
399,280387,5.6,5.7,550,54.9396732382135,8.96239725433518,6270,56.0,Jejsing Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9396732382135, 8.96239725433518)"
400,280388,6.5,6.3,530,55.814116517139595,9.0309593612452,7200,124.0,Filskov Friskole,Grundskoler,Friskoler og private grundskoler,"(55.814116517139595, 9.0309593612452)"
401,280392,8.3,8.0,573,55.7832226871432,8.65523002782968,6870,88.0,Ølgod Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.7832226871432, 8.65523002782968)"
403,280396,6.4,5.9,265,55.629884541989796,12.078562469336902,4000,190.0,Ros Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.629884541989796, 12.078562469336902)"
404,280405,5.4,5.7,730,56.449554502357294,10.088911371315,8960,204.0,Romalt Friskole,Grundskoler,Friskoler og private grundskoler,"(56.449554502357294, 10.088911371315)"
405,280434,5.5,5.9,540,55.0571236805171,9.74397496562463,6430,418.0,Nordals skolen,Grundskoler,Folkeskoler,"(55.0571236805171, 9.74397496562463)"
407,280447,8.6,8.1,217,56.07116919684071,12.5537807908707,3150,252.0,Skorpeskolen,Grundskoler,Friskoler og private grundskoler,"(56.07116919684071, 12.5537807908707)"
408,280453,3.8,4.6,671,56.6193957856538,8.57181450409958,7790,54.0,Handbjerghus Efterskole,Efterskoler,Efterskoler,"(56.6193957856538, 8.57181450409958)"
409,280456,7.0,7.3,440,55.45087671538939,10.6563313502577,5300,482.0,Kerteminde Byskole,Grundskoler,Folkeskoler,"(55.45087671538939, 10.6563313502577)"
410,280457,6.7,6.7,440,55.4530774391224,10.540886783769,5330,601.0,Munkebo Skole,Grundskoler,Folkeskoler,"(55.4530774391224, 10.540886783769)"
411,280463,5.6,5.9,630,55.755112978442405,9.42341601184519,7300,139.0,Jelling Friskole,Grundskoler,Friskoler og private grundskoler,"(55.755112978442405, 9.42341601184519)"
412,280464,7.3,7.1,336,55.3286965118715,12.2613029920285,4652,188.0,Hellested Friskole og Børnehus,Grundskoler,Friskoler og private grundskoler,"(55.3286965118715, 12.2613029920285)"
414,280474,6.7,6.6,630,55.70790520131,9.51994387916315,7100,169.0,Vejle Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.70790520131, 9.51994387916315)"
415,280538,8.2,8.0,370,55.1475816976373,11.8702309801932,4700,90.0,Hammer Frie Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.1475816976373, 11.8702309801932)"
416,280542,7.4,7.4,153,55.6545744650174,12.3984908346414,2605,239.0,Park Allé Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6545744650174, 12.3984908346414)"
417,280548,3.7,5.0,370,55.287381271548995,11.5587532801791,4250,51.0,Mina Hindholm Efterskole,Efterskoler,Efterskoler,"(55.287381271548995, 11.5587532801791)"
418,280551,7.7,7.5,101,55.7214424732194,12.5590671166609,2100,135.0,Københavns Skole & Idrætsakademi,Grundskoler,Friskoler og private grundskoler,"(55.7214424732194, 12.5590671166609)"
419,280612,7.0,7.3,540,54.9866321405921,9.97720396034187,6440,82.0,Efterskolen Epos,Efterskoler,Efterskoler,"(54.9866321405921, 9.97720396034187)"
420,280629,6.6,7.2,250,55.8491453015479,12.162698623372801,3550,1021.0,Slangerup Skole,Grundskoler,Folkeskoler,"(55.8491453015479, 12.162698623372801)"
421,280631,7.2,6.7,250,55.747314287707795,11.965818572351198,4050,676.0,Fjordlandsskolen,Grundskoler,Folkeskoler,"(55.747314287707795, 11.965818572351198)"
423,280638,8.0,7.7,210,55.940231608722705,12.4941784664208,2990,241.0,Per Gyrum Skolen,Grundskoler,Friskoler og private grundskoler,"(55.940231608722705, 12.4941784664208)"
424,280643,7.5,7.3,167,55.6488383481225,12.4770735117525,2650,326.0,Hvidovre Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6488383481225, 12.4770735117525)"
425,280650,7.5,7.2,260,55.991994664994,12.033928122825902,3300,239.0,Vinderød Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.991994664994, 12.033928122825902)"
426,280743,5.5,5.7,630,55.671579505417995,9.57794878622174,7100,35.0,"Skolen for Gastronomi, Musik & Design",Efterskoler,Efterskoler,"(55.671579505417995, 9.57794878622174)"
427,280810,6.1,6.6,430,55.1045545512824,10.221536216749099,5600,815.0,Øhavsskolen,Grundskoler,Folkeskoler,"(55.1045545512824, 10.221536216749099)"
434,301004,5.7,6.3,326,55.721980339067294,11.368199352845302,4591,226.0,Firhøjskolen,Grundskoler,Folkeskoler,"(55.721980339067294, 11.368199352845302)"
435,301007,4.0,4.7,326,55.6512230656595,11.2864619208935,4470,282.0,Svebølle Skole,Grundskoler,Folkeskoler,"(55.6512230656595, 11.2864619208935)"
436,301008,6.4,6.7,326,55.7001854451791,11.3400485904001,4591,199.0,Højbo Friskole,Grundskoler,Friskoler og private grundskoler,"(55.7001854451791, 11.3400485904001)"
437,301010,7.3,7.3,326,55.6765392137367,11.333402052945099,4450,119.0,Bregninge-Bjergsted Friskole,Grundskoler,Friskoler og private grundskoler,"(55.6765392137367, 11.333402052945099)"
438,303001,5.9,6.0,340,55.521003007661,11.4955354682533,4293,555.0,Holbergskolen,Grundskoler,Folkeskoler,"(55.521003007661, 11.4955354682533)"
439,303003,5.2,5.5,340,55.53812535108211,11.373298054861698,4291,184.0,Ruds Vedby Skole,Grundskoler,Folkeskoler,"(55.53812535108211, 11.373298054861698)"
440,305011,6.9,7.2,306,55.788147666224795,11.4630150186107,4540,186.0,Fårevejle Fri-  og Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.788147666224795, 11.4630150186107)"
441,305015,7.4,7.1,306,55.750519182198495,11.436512067274199,4534,173.0,Vallekilde-Hørve Friskole,Grundskoler,Friskoler og private grundskoler,"(55.750519182198495, 11.436512067274199)"
442,305019,3.7,4.6,306,55.75286350156179,11.3913831819914,4534,54.0,Friskolen i Starreklinte,Grundskoler,Friskoler og private grundskoler,"(55.75286350156179, 11.3913831819914)"
443,305300,7.8,7.9,306,55.788147666224795,11.4630150186107,4540,151.0,Fårevejle Fri- og Efterskole,Efterskoler,Efterskoler,"(55.788147666224795, 11.4630150186107)"
444,305302,8.5,8.2,306,55.79036672948789,11.4633946878871,4540,150.0,Odsherreds Efterskole,Efterskoler,Efterskoler,"(55.79036672948789, 11.4633946878871)"
445,307004,7.0,6.8,370,55.286426764517294,11.558408508311802,4250,247.0,Hindholm Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.286426764517294, 11.558408508311802)"
446,307300,6.8,7.3,370,55.2712596922968,11.478215035399401,4262,92.0,Hårslev Efterskole,Efterskoler,Efterskoler,"(55.2712596922968, 11.478215035399401)"
447,309001,6.0,6.2,326,55.543106975541704,11.223517428497301,4281,221.0,Gørlev Skole,Grundskoler,Folkeskoler,"(55.543106975541704, 11.223517428497301)"
448,309002,4.6,5.2,326,55.5141961565784,11.2049327136426,4281,158.0,Kirke-Helsinge Skole,Grundskoler,Folkeskoler,"(55.5141961565784, 11.2049327136426)"
449,309004,8.9,8.2,326,55.5225686027602,11.1947562478948,4281,194.0,Vinde Helsinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5225686027602, 11.1947562478948)"
450,309300,5.9,6.6,326,55.5225686027602,11.1947562478948,4281,114.0,Vestsjællands Idrætsefterskole,Efterskoler,Efterskoler,"(55.5225686027602, 11.1947562478948)"
451,311001,5.5,6.0,330,55.2949518962321,11.417510824212501,4261,187.0,Dalmose skole,Grundskoler,Folkeskoler,"(55.2949518962321, 11.417510824212501)"
452,311301,7.1,7.7,330,55.3203556359959,11.394026920013198,4200,148.0,Flakkebjerg Efterskole,Efterskoler,Efterskoler,"(55.3203556359959, 11.394026920013198)"
453,313007,7.0,6.8,320,55.3156259496872,11.966999663573699,4690,423.0,Haslev Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.3156259496872, 11.966999663573699)"
454,315011,8.1,7.8,316,55.7110183393565,11.706754544376302,4300,577.0,Holbæk Private Realskole,Grundskoler,Friskoler og private grundskoler,"(55.7110183393565, 11.706754544376302)"
455,315012,7.7,7.7,316,55.700959946858795,11.672676331164801,4300,581.0,Stenhus Kostskole,Grundskoler,Friskoler og private grundskoler,"(55.700959946858795, 11.672676331164801)"
456,315013,7.3,7.3,316,55.71234957849521,11.7474491508205,4300,248.0,Andreasskolen,Grundskoler,Friskoler og private grundskoler,"(55.71234957849521, 11.7474491508205)"
457,317001,5.1,5.9,326,55.6108088448393,11.229902731240802,4490,352.0,Hvidebækskolen,Grundskoler,Folkeskoler,"(55.6108088448393, 11.229902731240802)"
458,317006,6.7,6.7,326,55.62091556516279,11.2075293333314,4490,186.0,Friskolen og Idrætsefterskolen Ubby,Grundskoler,Friskoler og private grundskoler,"(55.62091556516279, 11.2075293333314)"
459,317300,5.3,6.0,326,55.62091556516279,11.2075293333314,4490,85.0,Friskolen og Idrætsefterskolen Ubby,Efterskoler,Efterskoler,"(55.62091556516279, 11.2075293333314)"
460,319002,5.9,6.6,326,55.509568452254,11.2970228487905,4270,516.0,Høng Skole,Grundskoler,Folkeskoler,"(55.509568452254, 11.2970228487905)"
461,319007,7.0,7.1,326,55.5111757505678,11.2888197723704,4270,182.0,Høng Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.5111757505678, 11.2888197723704)"
462,319010,7.0,6.8,326,55.5449604258636,11.3009785862,4270,131.0,Sæby-Hallenslev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5449604258636, 11.3009785862)"
463,319300,6.5,6.7,326,55.5150276130037,11.2813408761444,4270,110.0,Høng Efterskole,Efterskoler,Efterskoler,"(55.5150276130037, 11.2813408761444)"
464,323001,7.1,7.1,326,55.7014929464505,11.040608060960698,4400,432.0,Nyrupskolen,Grundskoler,Folkeskoler,"(55.7014929464505, 11.040608060960698)"
465,323003,6.5,6.5,326,55.6794940894023,11.106600812542501,4400,405.0,Rynkevangskolen,Grundskoler,Folkeskoler,"(55.6794940894023, 11.106600812542501)"
466,323010,6.3,6.7,326,55.6920371975583,11.153949293597,4400,195.0,Tømmerup Fri- og Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.6920371975583, 11.153949293597)"
467,323013,7.4,7.7,326,55.66964335118179,11.111731667315901,4400,205.0,Kalundborg Friskole,Grundskoler,Friskoler og private grundskoler,"(55.66964335118179, 11.111731667315901)"
468,323016,6.4,6.9,326,55.6914362830983,11.085528218920901,4400,878.0,Skolen på Herredsåsen,Grundskoler,Folkeskoler,"(55.6914362830983, 11.085528218920901)"
469,323300,7.6,7.7,326,55.6920371975583,11.153949293597,4400,77.0,Tømmerup Fri- og Efterskole,Efterskoler,Efterskoler,"(55.6920371975583, 11.153949293597)"
